descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Clipes para papéis n.º 4",1298083,84,15,ATIVO,CAIXA,16.5,1.1
"Organizador para escritório",1298090,138,3,ATIVO,UNIDADE,159,53
"Pasta alta",1298091,114,15,ATIVO,UNIDADE,34.95,2.33
"Pasta estreita",1298092,113,15,ATIVO,UNIDADE,20.25,1.35
CALCULADORA,1300140,71,5,ATIVO,UNIDADE,46.5,9.3
CADERNO,1300141,68,20,ATIVO,UNIDADE,100,5
"Envelope pardo 240 x 340",1300146,90,20,ATIVO,CAIXA,392,19.6
"Suporte para fita durex",1300150,125,5,ATIVO,UNIDADE,80,16
"Grampeador de mesa pequeno",1300153,104,5,ATIVO,UNIDADE,28.9,5.78
"Apagador para Quadro Branco.",1302200,60,5,ATIVO,UNIDADE,11.5,2.3
"Escaninho para correspondência",1302209,137,5,ATIVO,UNIDADE,173.5,34.7
"Lápis 6B",1302211,107,10,ATIVO,UNIDADE,6.3,0.63
"Blocos de recados pequeno",1304305,64,10,ATIVO,EMBALAGEM,29,2.9
"Etiqueta adesiva",1304309,93,3,ATIVO,CAIXA,79.8,26.6
"Envelopes de Polietileno",1304310,92,15,ATIVO,CAIXA,229.5,15.3
"Clipes para papel n.º 2",1304312,82,20,ATIVO,CAIXA,22,1.1
"CANETA MARCA TEXTO",1304313,77,50,ATIVO,UNIDADE,46.5,0.93
"Pilhas AA",1304317,117,60,ATIVO,EMBALAGEM,149.4,2.49
"Marcador para quadro branco.",1304318,110,20,ATIVO,UNIDADE,152,7.6
"Acessório para mesa tipo porta lápis e clips",1304320,139,5,ATIVO,UNIDADE,28.25,5.65
"Alfinetes com cabeça",1306303,70,5,ATIVO,CAIXA,13,2.6
"Capa de encadernação",1306306,78,2,ATIVO,UNIDADE,50.6,25.3
"Régua acrílico",1306311,124,10,ATIVO,UNIDADE,9.9,0.99
"PASTA AZ",1306315,111,10,ATIVO,UNIDADE,79,7.9
"Fita adesiva 50 MM",1308329,100,50,ATIVO,UNIDADE,106,2.12
"Prancheta para anotações",1308335,122,25,ATIVO,UNIDADE,143.75,5.75
"Pilhas AAA",1308336,119,60,ATIVO,EMBALAGEM,144,2.4
"Clipes para papel n.º 1",1310328,81,20,ATIVO,CAIXA,22,1.1
"Plástico autoadesivo transparente",1310334,121,5,ATIVO,ROLO,197.5,39.5
"Folha A4",1310335,102,300,ATIVO,RESMA,4350,14.5
"Caneta esferografica azul;",1312341,74,100,ATIVO,UNIDADE,44,0.44
"Clipes para papéis n.º 3",1312343,83,20,ATIVO,CAIXA,22,1.1
"Clipes para papel nº 0",1312344,80,5,ATIVO,CAIXA,5.5,1.1
"Contra capa plástica",1312345,79,2,ATIVO,UNIDADE,36.1,18.05
"Grampos para grampeador 23/6",1312352,105,10,ATIVO,CAIXA,79.5,7.95
"Borracha de vinil.",1314486,66,20,ATIVO,UNIDADE,9.6,0.48
"Caneta esferográfica vermelha;",1314487,75,50,ATIVO,UNIDADE,22,0.44
"Fita auto adesiva crepe",1314500,101,50,ATIVO,UNIDADE,322.5,6.45
"Tinta Carimbo Preta",1314501,128,10,ATIVO,UNIDADE,37.9,3.79
"Lápis preto de grafite",1314503,108,10,ATIVO,UNIDADE,2.4,0.24
"Bobina Termica",1316567,65,40,ATIVO,UNIDADE,116,2.9
Atilho,1318592,62,10,ATIVO,CAIXA,14.7,1.47
"Caneta esferográfica preta;",1318594,76,100,ATIVO,UNIDADE,44,0.44
ESTILETE,1318595,95,5,ATIVO,UNIDADE,6.95,1.39
"Tinta Carimbo Vermelha",1318604,129,15,ATIVO,UNIDADE,56.85,3.79
