descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Caneta ponta esférica cor Vermelha",1297730,10,50,ATIVO,CAIXA,812.5,16.25
"Tesoura de ponta arredondada",1297733,48,4000,ATIVO,UNIDADE,4800,1.2
"Marcador para quadro branco.",1299759,28,150,ATIVO,UNIDADE,180,1.2
"Pincel chato numero 12",1301836,41,1000,ATIVO,UNIDADE,1000,1
"Grampo para grampeador em aço galvanizado 26/6",1303926,24,900,ATIVO,CAIXA,1836,2.04
"PINCEL ATOMICO",1305899,40,2500,ATIVO,UNIDADE,1875,0.75
"Lápis colorido  Caixa contendo 12 unidades",1307972,26,10000,ATIVO,CAIXA,24500,2.45
"Caneta destaca texto.",1314061,8,150,ATIVO,CAIXA,1192.5,7.95
"Perfurador 2 furos para ate 20 folhas de papel",1314066,39,90,ATIVO,UNIDADE,845.1,9.39
"Tesoura Doméstica.",1314068,49,400,ATIVO,UNIDADE,1128,2.82
"Caneta ponta esférica cor azul",1316210,9,500,ATIVO,CAIXA,8125,16.25
"Borracha  branca escolar",1318206,4,600,ATIVO,CAIXA,3000,5
"Giz colorido plastificado",1318208,21,2000,ATIVO,CAIXA,3980,1.99
"Pincel chato numero 8",1318210,42,1000,ATIVO,UNIDADE,900,0.9
