ano,data,dataVencimento,itens,numero,ocorrencias
2018,2018-06-29,2019-06-29,"itens_3cc22a3f-bfc6-4a0f-a938-82f1b2de2739.csv",151," "
2018,2018-06-29,2019-06-29,"itens_2bace684-58c7-4f5e-b432-35aa6548e04d.csv",39," "
2018,2018-06-29,2019-06-29,"itens_65f4c4c6-c44c-4975-a5aa-215d69aa1efc.csv",150," "
