ano,data,dataVencimento,itens,numero,ocorrencias
2018,2018-04-23,2020-04-23,"itens_1cac1ab1-d91d-428d-bbb5-5d62100b9c22.csv",17," "
2018,2018-04-23,2020-04-23,"itens_1a499418-55cf-497c-92ae-f0895c4662a8.csv",157," "
2018,2018-04-23,2020-04-23,"itens_305fa4a2-9636-4c89-a107-4249cad476a7.csv",156," "
2018,2018-04-23,2020-04-23,"itens_e80298c7-16f5-47cc-8052-89293f24761c.csv",158," "
2018,2018-04-23,2020-04-23,"itens_b612fe17-2bea-48f3-957f-b112170ce9af.csv",142," "
2018,2018-04-23,2020-04-23,"itens_b7dc847f-8704-4c7c-8a6e-7f0c011b7d5c.csv",155," "
2018,2018-04-23,2020-04-23,"itens_6b0a740b-b9cf-4a8a-b42c-a9c5c11b07dd.csv",145," "
2018,2018-04-23,2020-04-23,"itens_395d169c-5fb5-4185-8d93-49f5e3560173.csv",154," "
2018,2018-04-23,2020-04-23,"itens_2006cf5c-7517-4630-9971-a8e7d9ee2268.csv",153," "
2018,2018-04-23,2020-04-23,"itens_ecb0e753-98ae-4992-a899-51b08d84e0bb.csv",139," "
2018,2018-04-23,2020-04-23,"itens_89cfa4bd-8c44-44aa-808b-e18208be8af3.csv",141," "
2018,2018-04-23,2020-04-23,"itens_9cf13667-7de4-4495-a808-5561532298a9.csv",140," "
2018,2018-04-23,2020-04-23,"itens_25e45c48-417c-4c3d-b9a2-9b1063d19091.csv",149," "
2018,2018-04-23,2020-04-23,"itens_a547d5f1-9457-4a6d-8b86-8dc91d189b86.csv",147," "
2018,2018-04-23,2020-04-23,"itens_f2113e10-98e0-4712-9f4d-9b8eab03cc35.csv",152," "
2018,2018-04-23,2020-04-23,"itens_5caa9f18-e8d0-45c1-a8a7-6022d91d5fbe.csv",144," "
2018,2018-04-23,2020-04-23,"itens_123bee16-87a3-4c35-9c6a-d3bb900db47e.csv",143," "
2018,2018-04-23,2020-04-23,"itens_39bbe49d-74f2-4018-afac-acf59a56a1ed.csv",150," "
2018,2018-04-23,2020-04-23,"itens_e295c209-0744-4f7b-813f-ab135ed77694.csv",148," "
2018,2018-04-23,2020-04-23,"itens_826cf660-d8e0-4cd4-a54d-4ffeb0407ba5.csv",151," "
2018,2018-04-23,2020-04-23,"itens_390f52e5-49fe-4c8b-a8b1-70a22898959f.csv",146," "
