descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SOMALIUM 3MG CPR JUDICIAL",1263625,663,600,ATIVO,COMPRIMIDO,399,0.665
"VALSARTANA + ANLODIPINO 160MG+5MG  CPR",1263626,668,960,ATIVO,COMPRIMIDO,1171.2,1.22
"OLMESARTANA MEDOXOMILA + HCT 20MG+12,5MG CPR",1263656,654,1100,ATIVO,COMPRIMIDO,825,0.75
"MESALAZINA 1200MG CPR",1263657,650,720,ATIVO,COMPRIMIDO,5817.6,8.08
"INSULINA GLARGINA 100UI/ML (LANTUS) CANETA DESC.3ML",1263659,645,400,ATIVO,UNIDADE,30516,76.29
"ADRENALINA 1/1000 SOL. INJ. 1 ML (EPINEFRINA)",1263660,35,3080,ATIVO,AMPOLA,5975.2,1.94
"AMIODARONA 150MG/ML C/3ML",1263661,54,1000,ATIVO,AMPOLA,1820,1.82
"INSULINA GLARGINA 100UI/ML (LANTUS) REFIL 3ML",1263662,646,1000,ATIVO,FRASCO,60000,60
"ATROPINA 0,25 MG SOL INJ. 1 ML",1263663,70,940,ATIVO,AMPOLA,261.32,0.278
"ATROPINA 0,5MG INJ. 1ML",1263664,71,1200,ATIVO,AMPOLA,792,0.66
"BECLOMETASONA 200MCG CÁPSULA INALANTE.",1263665,77,24,ATIVO,FRASCO,564,23.5
"BECLOMETASONA 400MCG CÁPSULA INALANTE.",1263666,79,2064,ATIVO,FRASCO,84417.6,40.9
"BISOPROLOL + HCT 5MG/12,50MG CPR",1263667,98,600,ATIVO,COMPRIMIDO,1620,2.7
"CEFTRIAXONA 1GR IM COM ANESTÉSICO",1263668,138,2000,ATIVO,AMP,17360,8.68
"DIVALPROATO SODICO ER 500MG CPR",1263669,240,5500,ATIVO,COMPRIMIDO,6930,1.26
"ESPIRONOLACTONA 100 MG",1263670,261,7000,ATIVO,COMPRIMIDO,2310,0.33
"FENITOÍNA 100 MG",1263671,271,374000,ATIVO,COMPRIMIDO,61336,0.164
"IBUPROFENO 100MG/ML 30ML SUSP ORAL",1263672,329,7900,ATIVO,FRASCO,18012,2.28
"IBUPROFENO 200 MG CPR",1263673,330,30500,ATIVO,COMPRIMIDO,35380,1.16
"INDOMETACINA 50MG CPR",1263674,337,1470,ATIVO,COMPRIMIDO,1380.33,0.939
"ISOSSORBIDA, MONONITRATO 50MG RET CPR",1263675,349,1000,ATIVO,COMPRIMIDO,1599,1.599
"LEVONORGESTREL 0,75MG C/ 2 CP - PILEM",1263676,370,1000,ATIVO,COMPRIMIDO,5330,5.33
"LORAZEPAM 1MG CPR",1263677,388,6000,ATIVO,COMPRIMIDO,4452,0.742
"METFORMINA 1000 MG",1263678,405,4500,ATIVO,COMPRIMIDO,1570.5,0.349
"DIMENIDRATO 30 MG + CLORIDRATO DE PIRIDOXINA 50 MG +GLICOSE",1263679,229,6035,ATIVO,AMP,27156.9,4.4999
"AAS - ACIDO ACETILSALICILICO TAMPONADO 200MG",1263680,604,800,ATIVO,COMPRIMIDO,470.4,0.588
"NITROFURANTOÍNA 100MG CPR",1263681,451,64500,ATIVO,COMPRIMIDO,13867.5,0.215
"OLMESARTANA MEDOXOMILA 20MG CPR",1263682,463,2000,ATIVO,COMPRIMIDO,1722,0.861
"PERICIAZINA 1% GOTAS 20ML",1263683,485,300,ATIVO,FRASCO,2490,8.3
"GLIMEPIRIDA 1MG",1263684,638,720,ATIVO,COMPRIMIDO,105.84,0.147
"DIOSMINA 900MG E HESPERIDINA 100MG SDU",1263685,628,1560,ATIVO,UNIDADE,5350.8,3.43
"METILDOPA 250MG",1263686,410,420200,ATIVO,COMPRIMIDO,147027.98,0.3499
"PRAMIPEXOL 0,125MG CPR",1263687,496,1800,ATIVO,COMPRIMIDO,635.4,0.353
"SITAGLIPTINA + METFORMINA 50MG + 850MG CPR",1263688,539,11068,ATIVO,COMPRIMIDO,33204,3
"SOTALOL 120MG CPR",1263689,541,900,ATIVO,COMPRIMIDO,560.7,0.623
"TIABENDAZOL 50MG/ML",1263690,561,200,ATIVO,FRASCO,3652,18.26
"CLORIDRATO DE CICLOBENZAPRINA 10MG CPR",1263691,623,1500,ATIVO,COMPRIMIDO,179.85,0.1199
"DABIGATRANA 110MG",1263692,626,3000,ATIVO,COMPRIMIDO,11370,3.79
