descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cartucho Compatível Epson TX115 (TO117) PRETO",0,10,PERDEU," ",420,42
"Cartucho Compatível Epson TX115 (TO732N) CIANO",0,10,PERDEU," ",420,42
"Cartucho Compatível Epson TX115 (TO733N) MAGENTA",0,10,PERDEU," ",420,42
"CARTUCHO COMPATIVEL EPSON TX115 (TO734N) AMARELO",0,10,PERDEU," ",420,42
"Cartucho Original HP 122 Color 1,5ml (CH562HI)",0,10,PERDEU," ",750,75
"Cartucho Original HP 122 Preto 2ml (CH561HI)",0,10,PERDEU," ",750,75
"Cartucho Original HP 27 Preto 10ml (C8727A)",0,10,PERDEU," ",2280,228
"Cartucho Original HP 27 COLOR 8ml (C8728AL)",0,10,PERDEU," ",2630,263
"Cartucho Original HP 60 COLOR 6,5ml (CC643WL)",0,10,PERDEU," ",1320,132
"CARTUCHO ORIGINAL HP 60 PRETO 4 ML (CC640WL)",0,10,PERDEU," ",1150,115
"Cartucho Original HP 664 COLOR 1,5ml (F6V28AB)",0,10,PERDEU," ",619,61.9
"Cartucho Original HP 664 pRETO 2 ML (F6V29AB)",0,10,PERDEU," ",619,61.9
"Cartucho Original HP 92 Preto 5ml (C9362W)",0,10,PERDEU," ",1376,137.6
"Cartucho Original HP 93 Color 5ml (C361WL)",0,10,PERDEU," ",1586,158.6
"Cartucho Original HP 950XL Preto 53ml (CN045AB)",0,15,PERDEU," ",3648,243.2
"Cartucho Original HP 951XL Ciano 17ml (CN046AB)",0,15,PERDEU," ",2790,186
"Cartucho Original HP 951XL Amarelo 17ml (CN048AB)",0,15,PERDEU," ",2790,186
"Cartucho Original HP 951XL Magenta 17ml (CN047AB)",0,15,PERDEU," ",2790,186
"Bisnaga 70ml  de Tinta Preto T664120 Epson",0,3,PERDEU," ",216,72
"Bisnaga 70ml de Tinta Ciano T664220 Epson",0,3,PERDEU," ",216,72
"Bisnaga 70ml de Tinta Magenta T664320 Epson",0,3,PERDEU," ",216,72
"Bisnaga 70ml de Tinta Amarelo  T664420 Epson",0,3,PERDEU," ",216,72
"TONER COMPATIVEL HP CB540A PRETO",0,10,PERDEU," ",1369.9,136.99
"TONER COMPATIVEL HP CB541A CIANO",0,10,PERDEU," ",1369.9,136.99
"TONER COMPATIVEL HP CB542A AMARELO",0,10,PERDEU," ",1369.9,136.99
"Toner Compatível HP CB543A Magenta",0,10,PERDEU," ",1369.9,136.99
"TONER COMPATIVEL HP CE283A",0,50,PERDEU," ",3649.5,72.99
"Toner Compatível HP CE285A",0,50,PERDEU," ",3649.5,72.99
"Toner Compatível HP CF226X Preto",0,10,PERDEU," ",3620,362
"Toner Compatível Samsung D101",0,10,PERDEU," ",1520,152
"Toner Compatível Samsung SCX4200",0,10,PERDEU," ",1090,109
"Toner Compatível Brother TN1060",0,3,PERDEU," ",216,72
"FOTOCONDUTOR COMPATÍVEL BROTHER TN1060",0,3,PERDEU," ",564,188
