descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
fosforo,1297946,40,10,ATIVO,CAIXA,22,2.2
"BALDE 20 litros",1297956,7,20,ATIVO,UNIDADE,524,26.2
"Desincrustante DE 1 LITRO;",1299987,15,30,ATIVO,UNIDADE,750,25
"PALITO DE DENTE",1304157,56,10,ATIVO,CAIXA,81,8.1
"Detergente Desengraxante DE  5Lt COM DILUIÇÃO DE 1 LITRO DO",1306146,19,10,ATIVO,GALAO,685,68.5
"Escova de nylon c/ cabo em L",1312191,28,20,ATIVO,UNIDADE,103,5.15
"Multiuso DE 5LTS COM DILUIÇÃO DE 1 LITRO DO PRODUTO PARA 40",1312196,53,10,ATIVO,GALAO,691.5,69.15
"Vassoura de refil acrílico para pó (MOP SECO)",1314326,88,10,ATIVO,UNIDADE,960,96
"ESCOVA PARA LAVAR GARRAFA TÉRMICA (MUNCHKIN)",1316421,30,5,ATIVO,UNIDADE,501.75,100.35
"Diluidor para líquidos concentrados",1316422,22,2,ATIVO,UNIDADE,295,147.5
"Pá de plástico para lixo",1318449,54,25,ATIVO,UNIDADE,40,1.6
