descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ACHOCOLATADO EM PÓ ZERO AÇÚCAR, LACTOSE E GLUTÉN",1243430,2,100,ATIVO,LATA,2100,21
"ACUCAR REFINADO",1243447,3,2000,ATIVO,kg,4600,2.3
"Farinha de Cereais",1243448,23,1,ATIVO,PACOTE,20.1,20.1
"BEBIDA SABOR MORANGO",1243449,8,500,ATIVO,kg,7900,15.8
"FILE DE PEIXE CONGELADO (TILÁPIA)",1243458,59,1200,ATIVO,kg,31260,26.05
"CARNE - PALETA GROSSA EM CUBOS",1243459,57,1500,ATIVO,kg,25350,16.9
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",1243460,56,2500,ATIVO,kg,42200,16.88
"TEMPERO COMINHO;",1243461,52,500,ATIVO,POTE,1340,2.68
"TEMPERO MANJERICÃO",1243462,49,400,ATIVO,UNIDADE,1160,2.9
"tempero pimenta",1243463,48,100,ATIVO,UNIDADE,270,2.7
"ADOÇANTE DIETÉTICO LÍQUIDO",1243464,4,100,ATIVO,UNIDADE,330,3.3
"SALSICHA VERMELHA;",1243465,47,300,ATIVO,PACOTE,5400,18
"PRESUNTO FATIADO",1243466,44,800,ATIVO,kg,17520,21.9
"PÃO SEM GLÚTEN",1243467,42,200,ATIVO,PACOTE,2700,13.5
"Pão para cachorro quente",1243468,41,62000,ATIVO,UNIDADE,31000,0.5
"OREGANO DESIDRATADO",1243469,40,400,ATIVO,UNIDADE,2392,5.98
"MILHO VERDE",1243470,38,600,ATIVO,UNIDADE,1020,1.7
"MACARRÃO SEM GLÚTEN",1243471,34,80,ATIVO,PACOTE,304,3.8
LOURO,1243472,31,200,ATIVO,UNIDADE,660,3.3
"Fermento Biológico.",1243473,25,200,ATIVO,UNIDADE,1200,6
"Doce de Leite sem lactose",1243474,21,50,ATIVO,UNIDADE,290,5.8
"CANELA EM PÓ.",1243475,15,200,ATIVO,POTE,560,2.8
"BISCOITO SALGADO INTEGRAL - SEM LEITE",1243476,12,300,ATIVO,kg,2568,8.56
"BISCOITO DE COCO - SEM LEITE",1243477,11,700,ATIVO,PACOTE,5026,7.18
"BISCOITO MAISENA DE CHOCOLATE - SEM LEITE",1243478,10,700,ATIVO,kg,6230,8.9
"BISCOITO BROA DE POLVILHO DIVERSOS SABORES (AMENDOIM, COCO,",1243479,9,800,ATIVO,kg,12672,15.84
Refrigerante,1243480,45,1000,ATIVO,LITRO,5600,5.6
