descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Albendazol 400mg/mL suspensão oral 10ml",1328436,14,40000,ATIVO,FRASCO,37800,0.945
"Alopurinol 100mg",1328437,16,200000,ATIVO,COMPRIMIDO,8200,0.041
"Glibenclamida 5mg",1328438,124,1500000,ATIVO,COMPRIMIDO,23850,0.0159
"METILDOPA 250MG",1328439,172,300000,ATIVO,COMPRIMIDO,95940,0.3198
"Propranolol 40mg",1328440,212,1000000,ATIVO,COMPRIMIDO,13500,0.0135
"Sulfadiazina 500mg",1328441,223,3000,ATIVO,COMPRIMIDO,543.6,0.1812
