descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Umedecedor de dedo",1298089,136,10,ATIVO,UNIDADE,9,0.9
"Bloco de recados grande",1300144,63,10,ATIVO,EMBALAGEM,26.1,2.61
"Toner B",1300151,131,10,ATIVO,UNIDADE,3290,329
"Caneta corretivo",1302199,73,10,ATIVO,UNIDADE,30,3
"Estojo de grafite 0.5",1302202,96,10,ATIVO,CAIXA,5.9,0.59
"Envelope na cor branca 176 x 250",1302203,89,10,ATIVO,CAIXA,159,15.9
"Envelope Saco na cor parda 162 x 229",1302204,88,10,ATIVO,CAIXA,210,21
"Toner C",1302208,132,10,ATIVO,UNIDADE,1390,139
COLA,1304311,86,10,ATIVO,UNIDADE,6,0.6
"Toner E",1304316,134,10,ATIVO,UNIDADE,1030,103
"Toner D",1306313,133,10,ATIVO,UNIDADE,1290,129
"Fita adesiva 12 MM",1314488,99,10,ATIVO,UNIDADE,5,0.5
"Extrator de Grampos",1314489,98,5,ATIVO,UNIDADE,6,1.2
"Toner F",1314502,135,10,ATIVO,UNIDADE,1030,103
"Toner A",1316572,130,10,ATIVO,UNIDADE,2490,249
Cadernetas,1318591,67,20,ATIVO,UNIDADE,26,1.3
Escalímetro,1318596,94,15,ATIVO,UNIDADE,199.5,13.3
CADERNO,1341683,68,20,ATIVO,UNIDADE,99.8,4.99
"Caneta esferográfica preta;",1341684,76,100,ATIVO,UNIDADE,43,0.43
"Prancheta para anotações",1341685,122,25,ATIVO,UNIDADE,137.5,5.5
"Tinta Carimbo Preta",1341686,128,10,ATIVO,UNIDADE,35,3.5
