descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"LAMINA W130 86992655",1298963,2992,16,ATIVO,UNIDADE,15941.12,996.32
"PINO DX225 27051022",1298964,2989,60,ATIVO,UNIDADE,1092,18.2
"PARAFUSO 42021244",1298969,2995,200,ATIVO,UNIDADE,996,4.98
"BOMBA INJETORA 75289706",1299026,764,1,ATIVO,UNIDADE,6779.13,6779.13
"ANEL 75287719",1299027,752,6,ATIVO,UNIDADE,34.02,5.67
"RETENTOR 75288502",1299028,750,3,ATIVO,UNIDADE,177.3,59.1
"ENGRENAGEM 75289382",1299029,747,3,ATIVO,UNIDADE,2224.5,741.5
"TAMPA DE VALVULA 75208113",1299030,786,1,ATIVO,UNIDADE,408.96,408.96
"EIXO 75289394",1299037,886,3,ATIVO,UNIDADE,1708.65,569.55
"TUBO SAÍDA 75323452",1299038,869,3,ATIVO,UNIDADE,652.83,217.61
"TERMINAL 75221276",1299039,894,6,ATIVO,UNIDADE,865.08,144.18
"ROLAMENTO 75288885",1299040,817,6,ATIVO,UNIDADE,431.64,71.94
"BOMBA DAGUA J800976",1299041,806,6,ATIVO,UNIDADE,2795.82,465.97
"VALVULA SOLENÓIDE 75289699",1299042,832,3,ATIVO,UNIDADE,1941.51,647.17
"SUPORTE  75243732",1299043,855,12,ATIVO,UNIDADE,1275.24,106.27
"CALÇO 75248809",1299044,853,40,ATIVO,UNIDADE,125.2,3.13
"PLACA 73125480",1299045,843,16,ATIVO,UNIDADE,912.32,57.02
"SUPORTE ESCARIFICADOR CAT120B 1G2131",1301046,3014,50,ATIVO,UNIDADE,6831,136.62
"PLACA 87625346",1301100,743,12,ATIVO,UNIDADE,1260.96,105.08
"ARRUELA 73121925",1301101,797,9,ATIVO,UNIDADE,45.63,5.07
"TUBO INJETOR 75289689",1301102,771,3,ATIVO,UNIDADE,244.47,81.49
"ROLAMENTO 75288479",1301103,738,3,ATIVO,UNIDADE,192.54,64.18
"BUCHA 73125404",1301111,873,6,ATIVO,UNIDADE,354.6,59.1
"ANEL VEDAÇÃO 75287752",1301113,907,6,ATIVO,UNIDADE,494.34,82.39
"VALVULA DE ALIVIO 75289439",1301114,900,2,ATIVO,UNIDADE,2949.86,1474.93
"VOLANTE MOTOR 75289647",1301115,823,2,ATIVO,UNIDADE,1982.1,991.05
"HASTE 75221734",1301116,811,3,ATIVO,UNIDADE,2731.35,910.45
"CILINDRO INCLINAÇÃO CILINDRO INCLINAÇÃO",1301117,802,1,ATIVO,UNIDADE,1728.36,1728.36
"PLACA 75248807",1301118,856,18,ATIVO,UNIDADE,924.12,51.34
"PLACA 75248810",1301119,854,20,ATIVO,UNIDADE,495.6,24.78
"INDICADOR DE PRESSÃO 75254572",1301120,841,3,ATIVO,UNIDADE,3285.69,1095.23
"PISTÃO 75287712",1301121,836,6,ATIVO,UNIDADE,2323.02,387.17
"PARAFUSO 13801870",1303098,2999,200,ATIVO,UNIDADE,1252,6.26
"DENTE LATERAL B90B 85801376",1303104,3029,10,ATIVO,UNIDADE,710,71
"CANTO DE LAMINA TRATOR D150 76089288",1303106,3035,8,ATIVO,UNIDADE,2338.64,292.33
"CINTA PRESILHA 75254964",1303154,763,3,ATIVO,UNIDADE,300,100
"BUCHA 75246450",1303155,740,3,ATIVO,UNIDADE,318.81,106.27
"ROLAMENTO 73125852",1303156,796,6,ATIVO,UNIDADE,377.94,62.99
"CONEXAO 75252238",1303157,792,3,ATIVO,UNIDADE,156.72,52.24
"RETENTOR 75287702",1303160,737,3,ATIVO,UNIDADE,132.54,44.18
"VALVULA REGULADORA 75312824",1303163,908,1,ATIVO,UNIDADE,2745.08,2745.08
"BUCHA 75284007",1303164,903,6,ATIVO,UNIDADE,1040.58,173.43
"ROLAMENTO DE RODA 70684817",1303165,897,6,ATIVO,UNIDADE,1067.46,177.91
"DISCO DE AÇO 75312847",1303166,819,90,ATIVO,UNIDADE,3277.8,36.42
"CHAPA 75248811",1303167,852,18,ATIVO,UNIDADE,768.42,42.69
"MOLA PRATO 75387753",1303168,837,18,ATIVO,UNIDADE,1864.44,103.58
"CANTO LAMINA W130 86992656",1305131,2991,16,ATIVO,UNIDADE,10881.92,680.12
"PORCA 42511612",1305133,2996,400,ATIVO,UNIDADE,980,2.45
"PARAFUSO 3F5108",1305134,3010,1000,ATIVO,UNIDADE,4410,4.41
"DENTE LATERAL RD406 219000310",1305135,3007,20,ATIVO,UNIDADE,847.2,42.36
"SUPORTE DA UNHA RG170 75267178",1305147,3040,60,ATIVO,UNIDADE,10255.8,170.93
"CANTO DE LAMINA TRATOR D150 76089287",1305148,3036,8,ATIVO,UNIDADE,2338.64,292.33
"ANEL 75288493",1305202,746,6,ATIVO,UNIDADE,34.02,5.67
"TUBO INJETOR 75289688",1305203,770,3,ATIVO,UNIDADE,244.47,81.49
"CHICOTE 75286118",1305204,772,3,ATIVO,UNIDADE,483.57,161.19
"COLETOR ESCAPE 75206828",1305209,883,2,ATIVO,UNIDADE,1146.86,573.43
"CHAVE 73117176",1305210,879,3,ATIVO,UNIDADE,1033.44,344.48
"PINO 73125400",1305211,874,8,ATIVO,UNIDADE,253.12,31.64
"PROTETOR 75324192",1305212,871,3,ATIVO,UNIDADE,593.73,197.91
"SILENCIOSO 73164453",1305213,868,3,ATIVO,UNIDADE,2378.52,792.84
"PARAFUSO 73125712",1305214,892,18,ATIVO,UNIDADE,209.52,11.64
"CABO 87357574",1305216,910,3,ATIVO,UNIDADE,563.28,187.76
"HASTE NIVELADORA 75261090",1305217,909,1,ATIVO,UNIDADE,503.88,503.88
"DISCO SINTERIZADO 75287708",1305218,818,90,ATIVO,UNIDADE,4137.3,45.97
"TERMOSTATO 75208341",1305219,805,3,ATIVO,UNIDADE,304.47,101.49
"BARRA 75266819",1305220,850,3,ATIVO,UNIDADE,4395.24,1465.08
"PARAFUSO 73126330",1305221,844,160,ATIVO,UNIDADE,859.2,5.37
"CHICOTE FREIO 75249889",1305222,833,3,ATIVO,UNIDADE,611.64,203.88
"SOBRE LAMINA B90B 75246669",1307173,3027,8,ATIVO,UNIDADE,10929.68,1366.21
"TUBO INJETOR 75289682",1307238,766,3,ATIVO,UNIDADE,244.47,81.49
"BOMBA ALIMENTADORA 75208731",1307239,765,3,ATIVO,UNIDADE,1173.15,391.05
"ROLAMENTO 75208354",1307240,758,3,ATIVO,UNIDADE,304.47,101.49
"SUPORTE FERRO 73163980",1307241,757,3,ATIVO,UNIDADE,703.89,234.63
"RETENTOR 75326525",1307242,739,6,ATIVO,UNIDADE,162.96,27.16
"TUBO INJETOR 75289683",1307243,768,3,ATIVO,UNIDADE,244.47,81.49
"TERMINAL 70686384",1307244,794,6,ATIVO,UNIDADE,376.14,62.69
"ANEL 519381",1307245,789,24,ATIVO,UNIDADE,179.04,7.46
"MOTOR LIMPADOR 75289094",1307246,785,2,ATIVO,UNIDADE,1785.08,892.54
"MOTOR HIDRAULICO 73162805",1307247,778,3,ATIVO,UNIDADE,2935.53,978.51
"FLANGE 87354991",1307248,777,3,ATIVO,UNIDADE,576.72,192.24
"ANEL 75287711",1307251,735,3,ATIVO,UNIDADE,15.21,5.07
"CREMALHEIRA 75208365",1307252,733,3,ATIVO,UNIDADE,835.53,278.51
"ROLAMENTO 73124679",1307254,889,9,ATIVO,UNIDADE,596.43,66.27
"JG REPARO 75288901",1307255,877,6,ATIVO,UNIDADE,431.64,71.94
"PINO 75252844",1307256,875,3,ATIVO,UNIDADE,480.9,160.3
"PALHETA 75313348",1307257,864,6,ATIVO,UNIDADE,891.96,148.66
"ABRAÇADEIRA 79084753",1307258,902,12,ATIVO,UNIDADE,71.64,5.97
"CONTRAPINO 70901348",1307259,898,18,ATIVO,UNIDADE,29.52,1.64
"TAMBOR TRANSMISSÃO 75289408",1307260,826,3,ATIVO,UNIDADE,8409,2803
"COROA E PINHÃO 71103549",1307261,813,2,ATIVO,UNIDADE,6549.28,3274.64
"VALVULA 75289439",1307262,809,3,ATIVO,UNIDADE,5564.79,1854.93
"HÉLICE MOTOR 73164370",1307263,804,3,ATIVO,UNIDADE,2883.6,961.2
"JG REPARO 75220797",1307264,858,3,ATIVO,UNIDADE,436.11,145.37
"CALÇO DESGASTE 73125482",1307265,848,16,ATIVO,UNIDADE,1556.96,97.31
"CHAPA 87616832",1307266,846,16,ATIVO,UNIDADE,439.36,27.46
"PLACA 73125481",1307267,842,16,ATIVO,UNIDADE,850.08,53.13
"TUBO 75289697",1307268,831,3,ATIVO,UNIDADE,878.52,292.84
"UNHA ESCAVADEIRA E135/E175B 72205063",1309187,2986,160,ATIVO,UNIDADE,12171.2,76.07
"CANTO DE LAMINA CAT120G 8E5531",1309188,3015,16,ATIVO,UNIDADE,3870.72,241.92
"PORCA 4K0637",1309189,3011,1000,ATIVO,UNIDADE,2450,2.45
"LAMINA TRASEIRA RD406 370160025",1309190,3004,8,ATIVO,UNIDADE,4390.96,548.87
"PARAFUSO 219000337",1309191,3002,200,ATIVO,UNIDADE,906,4.53
"PARAFUSO DE LAMINA TRATOR D150 8273211",1309208,3037,200,ATIVO,UNIDADE,966,4.83
"PORCA 75250656",1309256,755,80,ATIVO,UNIDADE,358.4,4.48
"VALVULA 75289443",1309257,749,3,ATIVO,UNIDADE,831.06,277.02
"DISCO 87625345",1309258,742,12,ATIVO,UNIDADE,1633.44,136.12
"RETENTOR 79102659",1309259,741,3,ATIVO,UNIDADE,80.61,26.87
"LUVA 73160779",1309260,795,6,ATIVO,UNIDADE,51.96,8.66
"AMORTECEDOR 75206819",1309261,783,3,ATIVO,UNIDADE,1092.54,364.18
"TUBO 75324849",1309262,776,3,ATIVO,UNIDADE,276.72,92.24
"RADIADOR DAGUA 73164343",1309265,890,1,ATIVO,UNIDADE,3101.5,3101.5
"PLACA DE ENCOSTO 75287707",1309266,888,6,ATIVO,UNIDADE,1130.16,188.36
"ENGRENAGEM 75289381",1309267,887,6,ATIVO,UNIDADE,2167.2,361.2
"VALVULA 73124881",1309268,872,3,ATIVO,UNIDADE,2161.8,720.6
"MANOPLA 75241795",1309270,912,6,ATIVO,UNIDADE,347.46,57.91
"SENSOR VELOCIDADE 75252215",1309271,860,2,ATIVO,UNIDADE,991.64,495.82
"CORRENTE 87667592",1309272,825,8,ATIVO,UNIDADE,4396.4,549.55
"EIXO 75249866",1309273,810,3,ATIVO,UNIDADE,1662.09,554.03
"RADIADOR DE ÓLEO 75257700",1309274,803,1,ATIVO,UNIDADE,4704.49,4704.49
"ENGRENAGEM ANELAR 71103527",1309275,829,3,ATIVO,UNIDADE,3214.95,1071.65
"BOMBA HIDRAULICA 75324054",1309276,830,3,ATIVO,UNIDADE,5677.62,1892.54
"ARRUELA 70912441",1309277,840,36,ATIVO,UNIDADE,42.84,1.19
"PARAFUSO 70927236",1309278,839,18,ATIVO,UNIDADE,112.86,6.27
"LAMINA W130 86992654",1311233,2993,8,ATIVO,UNIDADE,10571.76,1321.47
"TRAVA DENTE E135/E175B 11417145",1311234,2987,160,ATIVO,UNIDADE,4438.4,27.74
"DENTE 55C 3302877",1311236,2998,60,ATIVO,UNIDADE,12027.6,200.46
"TRAVA LB110 85801098",1311237,3022,100,ATIVO,UNIDADE,1193,11.93
"PINO TRAVA LB110 85801097",1311238,3021,100,ATIVO,UNIDADE,1014,10.14
"DENTE LB110 85801096",1311239,3020,100,ATIVO,UNIDADE,3102,31.02
"LAMINA 13 FUROS CAT120G 5D9558",1311240,3008,60,ATIVO,UNIDADE,33075.6,551.26
