descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Parede de vidro temperado 08mm, com uma porta vidro temperad",0,20,PERDEU," ",7290,364.5
"Divisórias em Eucatex 35mm, tipo naval simples, com perfis e",0,68.06,PERDEU," ",6040.32,88.75
"Quatro portas Eucatex completas (0,82m x 2,11m), instaladas",0,4,PERDEU," ",1312,328
"Persianas horizontais em alumínio 25mm, cor branca, instalad",0,29.48,PERDEU," ",4097.72,139
