descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bloco de formulário Comunicado de Visita - Escorpiões",1268674,99,100,ATIVO,BLOCO,545,5.45
"Bloco de formulário Ficha de Busca Ativa de Escorpiões",1268675,98,100,ATIVO,BLOCO,749,7.49
"RECEITUARIO  CONTROLE ESPECIAL",1268676,73,6000,ATIVO,BL,16800,2.8
"Termo de solicitação e informação 2 vias autocopiativo",1268694,71,70,ATIVO,BLOCO,524.3,7.49
"Relatório Sócio Econômico",1268698,54,50,ATIVO,BLOCO,399.5,7.99
"Receituário B1",1268700,48,8000,ATIVO,BLOCO,3520,0.44
"Auto de intimação vigilancia sanitaria",1268751,5,70,ATIVO,BLOCO,734.3,10.49
"Registro Diário de Atividades",1268752,53,800,ATIVO,BLOCO,1600,2
"Boletim de Campo FAD RG 01",1268753,9,800,ATIVO,BLOCO,1824,2.28
"BPA individualiazado 2 vias autocopiativo (braco/azul)",1268754,11,30,ATIVO,BLOCO,275.7,9.19
"Consentimento informado - 2 vias autocopiativo (braco/azul)",1268755,13,35,ATIVO,BLOCO,332.15,9.49
"Ficha clínica odontológica.",1268756,22,250,ATIVO,BLOCO,695,2.78
"Boletim de atendimento médico 24hs",1268757,8,500,ATIVO,BLOCO,1120,2.24
"Ficha de atendimento SAMU .",1268758,28,400,ATIVO,BLOCO,2696,6.74
"Ficha Individual de Notificação de Laqueadura Tubária e Vase",1268759,33,100,ATIVO,BLOCO,699,6.99
"Memorando interno - 2 vias autocopiativo",1268760,36,250,ATIVO,BLOCO,872.5,3.49
"Programa Nacional de Controle da Dengue - PNCD",1268761,46,800,ATIVO,BLOCO,1832,2.29
"Auto para coleta de água para consumo humano",1268762,4,50,ATIVO,BLOCO,410,8.2
"Ficha de acolhimento CAPS II ad 4 páginas(vias)",1268764,25,40,ATIVO,BLOCO,440,11
