descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Lâmpada compacta Eletrônica  15W X 220V 3U",1299155,297,200,ATIVO,UNIDADE,1958,9.79
"Interruptor Bipolar com placa 1 tecla",1299156,287,30,ATIVO,UNIDADE,300,10
"REFLETOR DE ALUMÍNIO 400W",1299157,339,100,ATIVO,UNIDADE,15200,152
"PILHA PEQUENA AA4 CARTELA C/4",1299158,325,20,ATIVO,JOGO,180,9
"interruptor (sistema X) 2 tecla simples 10A c/placa e cx bra",1299159,285,10,ATIVO,UNIDADE,120,12
"Disjuntor 20A monofásico preto",1299160,240,15,ATIVO,PEÇA,190.8,12.72
"Central disribuição PVC ext. p/ 2 disjuntores",1299161,234,10,ATIVO,PECAS,150,15
"FIO PARA ELETRICIDADE FLEXÍVEL 2,5mm²",1299162,277,500,ATIVO,METRO,710,1.42
"DISJUNTOR TRIFASICO 50A PRETO",1299163,259,30,ATIVO,UNIDADE,2704.8,90.16
"BUCHA PLASTICA 5MM",1299164,413,10,ATIVO,CENTO,30.9,3.09
"BROCA DE WIDEA 8mm",1299165,409,10,ATIVO,PEÇA,77.3,7.73
"BROCA DE WIDEA 10mm",1299166,404,10,ATIVO,PEÇA,120,12
"BROCA DE AÇO RAPIDO 9MM",1299167,403,10,ATIVO,PECAS,113.3,11.33
"REFLETOR LED ALUMINIO 6400K (30w)",1299168,342,10,ATIVO,UNIDADE,650,65
"tomada embutir rede computador tipo rj 45 c/placa branco",1299169,357,30,ATIVO,UNIDADE,302.7,10.09
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 3/8",1299170,368,50,ATIVO,UNIDADE,63.5,1.27
"Balde de ferro galvanizado 10 litros",1299171,389,5,ATIVO,UNIDADE,88.35,17.67
"ADESIVO PVC 75G",1299172,79,10,ATIVO,UNIDADE,60,6
"ADESIVO PVC 175G",1299173,78,10,ATIVO,UNIDADE,96.4,9.64
"VENENO PARA MATO ROUNDUP 1LT",1299174,72,30,ATIVO,UNIDADE,2250,75
"TINTA SPRAY 400ML qualquer cor",1299175,63,50,ATIVO,UNIDADE,803,16.06
"TINTA ESMALTE SINTÉTICO, COR A ESCOLHER, GALÃO DE 3,6 L",1299176,59,20,ATIVO,GALAO,1760,88
"Bóia p/ Cisterna",1299177,83,15,ATIVO,UNIDADE,120,8
"CHUVEIRO (DUCHA) ELÉTRICO 3 TEMPERATURAS TENSÃO 220V POTENCI",1299178,95,20,ATIVO,UNIDADE,804.4,40.22
"BUCHA REDUÇÃO 50mm X 40mm SOLDÁVEL PARA ESGOTO",1299179,88,15,ATIVO,UNIDADE,18.15,1.21
"lixa rolo  80",1299180,22,40,ATIVO,METRO,147.6,3.69
"Torneira elétrica 220v 5500watts.",1299181,189,5,ATIVO,UNIDADE,598,119.6
"tubo esgoto 150mm",1299182,198,150,ATIVO,METRO,4216.5,28.11
"ADAPTADOR LAMP.SOQUETE E-27 PARA E-40",1299183,217,20,ATIVO,UNIDADE,159.6,7.98
