descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Fralda descartável adulto tamanho XG.",1268599,4,60000,ATIVO,UNIDADE,52800,0.88
"Fralda descartável adulto tamanho G.",1268600,3,60000,ATIVO,UNIDADE,51600,0.86
"Fralda descartável adulto tamanho M.",1268601,2,30000,ATIVO,UNIDADE,24300,0.81
