ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-08-24,2021-08-24,"itens_8373b29b-908f-4cd6-9e00-d0d940f12368.csv",56," "
2020,2020-08-24,2021-08-24,"itens_ba5543d9-a757-450c-99b2-b17cb3738151.csv",181," "
2020,2020-08-24,2021-08-24,"itens_53c818fd-e965-4f96-8fe2-8be83c4b1eee.csv",184," "
2020,2020-08-24,2021-08-24,"itens_699989b3-3911-43f0-a68c-d576fcbb216b.csv",185," "
2020,2020-08-24,2021-08-24,"itens_92848aa3-217f-44e4-bbc3-0af26d3fab4d.csv",180," "
2020,2020-08-24,2021-08-24,"itens_d7abe45e-a5ae-484a-b255-53aac398b46e.csv",183," "
2020,2020-08-24,2021-08-24,"itens_dd13fb6c-5769-450d-b0ad-255c104f32e6.csv",179," "
2020,2020-08-24,2021-08-24,"itens_df21bd01-f1f5-465a-bfa6-8b943d9eb06e.csv",186," "
2020,2020-08-24,2021-08-24,"itens_b6862c94-985d-47a2-98e0-de65bf8da04b.csv",182," "
2020,2020-08-24,2021-08-24,"itens_12bedfd0-99cf-4231-9143-d8795f501244.csv",178," "
