descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Mesa tipo escrivaninha para Sala administração",0,3,PERDEU," ",2400,800
"Armário em MDF para Sala administração",0,2,PERDEU," ",1900,950
"Mesa tipo escrivaninha em MDF para Recepção",0,1,PERDEU," ",800,800
"Armário tipo escaninho para Depósito Enfermagem",0,2,PERDEU," ",4300,2150
"Balcão de atendimento em MDF para Sala de Enfermagem 01",0,1,PERDEU," ",2050,2050
"Balcão de apoio em MDF para Sala de Enfermagem 01",0,1,PERDEU," ",1500,1500
"Balcão estação de trabalho em MDF para Sala de Enfermagem 02",0,1,PERDEU," ",2600,2600
"Mesa escrivaninha em MDF para Consultório médico",0,1,PERDEU," ",800,800
"Balcão estação de trabalho em MDF para Semi- intensiva 01",0,1,PERDEU," ",3700,3700
"Balcão em L em MDF para Semi- intensiva 02",0,1,PERDEU," ",2750,2750
"Mesa em MDF para Refeitório",0,3,PERDEU," ",3210,1070
"Armário tipo escaninho em MDF para Paramento",0,2,PERDEU," ",3400,1700
"Armário aberto em MDF para Paramento",0,2,PERDEU," ",1900,950
"Mesa em MDF para Farmácia",0,2,PERDEU," ",1600,800
"Balcão estação de trabalho para 02 computadores para Enferma",0,1,PERDEU," ",2600,2600
"Balcão de pia, com 4 gavetas com trilho telescópico",0,6,PERDEU," ",4500,750
"Bancada de apoio para Sala Esterilização e RX",0,3,PERDEU," ",4500,1500
"Cama de solteiro em MDF reforçado para Descanso plantonistas",0,12,PERDEU," ",12600,1050
