descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
TABLET,4392862,6,INABILITADO,UND,35700,5950
Microcomputador,4392863,8,PERDEU,UND,27860,3482.5
"Monitor Curvo",4392864,3,DESCLASSIFICADO,UND,30375,10125
"Monitor Grande",4392865,6,PERDEU,UND,11610,1935
"Monitor Médio",4392866,10,PERDEU,UND,9850,985
"Kit Teclado e Mouse sem fio",4392867,10,DESCLASSIFICADO,UND,5670,567
MOUSE,4392868,10,DESCLASSIFICADO,UND,1680,168
TECLADO,4392869,10,PERDEU,UND,1020,102
NOTEBOOK;,4392870,5,PERDEU,UND,28950,5790
IMPRESSORA.,4392871,2,PERDEU,UND,4114,2057
HEADSET,4392872,15,PERDEU,UND,2850,190
NO-BREAK,4392873,2,PERDEU,UND,1578,789
ESTABILIZADOR,4392874,6,PERDEU,UND,2328,388
"CABO DE REDE",4392875,2,DESCLASSIFICADO,CX,994,497
"Cabo HDMI 20m",4392876,2,PERDEU,UND,300,150
"Cabo HDMI 1,8m",4392877,8,PERDEU,UND,224,28
"PATCH CORD",4392878,30,DESCLASSIFICADO,UND,510,17
"Base Coller para Notebook",4392879,5,PERDEU,UND,335,67
"Switch 24 Portas POE",4392880,1,PERDEU,UND,3628,3628
"SSD 480 GB",4392881,8,DESCLASSIFICADO,UND,5896,737
"HD para Notebook",4392882,2,PERDEU,UND,800,400
"Suporte Universal Magnético Veicular",4392883,20,PERDEU,UND,680,34
