descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Luva Látex não Estéril p/ Procedimento - Tamanho  PP",1267418,6,2560,ATIVO,CAIXA,135321.6,52.86
"Luva Látex não Estéril  p/Procedimento Tamanho M",1267419,4,5440,ATIVO,CXA,287558.4,52.86
"Luva Látex não  Estéril  p/ Procedimento  Tamanho G",1267420,3,1920,ATIVO,CXA,101491.2,52.86
"Luva Látex não Estéril p/ Procedimento - Tamanho  P.",1267422,5,5760,ATIVO,CAIXA,304473.6,52.86
