descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Câmara de ar 1000x20 com valvula de metal",4393439,30,VENCEU,UND,2670,89
"Câmara de ar 1100x22 com valvula de metal",4393440,10,VENCEU,UND,1035,103.5
"Câmara de ar 12,5/80x18",4393441,2,PERDEU,UND,310,155
"CAMARA DE AR 13",4393442,10,VENCEU,UND,325,32.5
"CAMARA DE AR 1300X24",4393443,20,VENCEU,UND,3850,192.5
"CAMARA DE AR 14",4393444,5,VENCEU,UND,165,33
"CAMARA DE AR 1400X24",4393445,20,VENCEU,UND,3860,193
"Câmara de ar 15",4393446,2,VENCEU,UND,90,45
"CAMARA DE AR 17,5X25",4393447,4,VENCEU,UND,874,218.5
"Câmara de ar 19,5x24",4393448,2,VENCEU,UND,398,199
"Câmara de ar 20,5x25",4393449,2,VENCEU,UND,785.8,392.9
"Câmara de ar 750 x 16",4393450,10,VENCEU,UND,410,41
"Câmara de ar 900 x 20",4393451,10,VENCEU,UND,840,84
"Pneu novo 1000x20 , radial, misto, borrachudo, 16 lonas",4393452,20,PERDEU,UND,37200,1860
"Pneu novo 1000x20 , radial, misto, borrachudo, 16 lonas",4393453,60,PERDEU,UND,111600,1860
"Pneu Novo 1000x20,radial,misto,liso,16 lonas",4393454,30,PERDEU,UND,50400,1680
"Pneu Novo 12x16,5 10lonas",4393455,6,NAO_COTOU,UND,0,0
"Pneu Novo 1100x20, Compactador 18 Lonas",4393456,7,NAO_COTOU,UND,0,0
"Pneu Novo 1300x24, Compactador 8 Lonas",4393457,4,NAO_COTOU,UND,0,0
"Pneu Novo 1100x22, radial, misto, borrachudo, 16 Lonas",4393458,4,PERDEU,UND,8160,2040
"Pneu Novo 1100x22, radial, misto, liso, 16 Lonas",4393459,8,PERDEU,UND,14400,1800
"Pneu Novo 12,5/80-18 Dianteiro 12 lona",4393460,24,VENCEU,UND,36912,1538
"Pneu novo 1300x24 12 lonas",4393461,6,VENCEU,UND,13782,2297
"Pneu Novo 1400x24 Bor. 16 Lonas",4393462,18,DESCLASSIFICADO,UND,68400,3800
"Pneu novo 165/70 R13",4393463,200,DESCLASSIFICADO,UND,44000,220
"Pneu Novo 17,5x25 L3 16 Lonas",4393464,4,VENCEU,UND,16744,4186
"Pneu novo 175/70 R14",4393465,20,PERDEU,UND,5400,270
"Pneu novo 185 R14 8 lonas",4393466,20,PERDEU,UND,6800,340
"Pneu Novo 185/70 R14",4393467,140,DESCLASSIFICADO,UND,46200,330
"Pneu Novo 19,5x24 12 Lonas Traseiro",4393468,12,VENCEU,UND,35844,2987
"Pneu Novo 195/60 R15",4393469,8,DESCLASSIFICADO,UND,3120,390
"Pneu Novo 195/75 R16",4393470,4,PERDEU,UND,2400,600
"Pneu Novo 20,5x25, Radial L3 20 Lonas",4393471,5,NAO_COTOU,UND,0,0
"Pneu Novo 20,5x25, Radial L3 20 Lonas",4393472,15,NAO_COTOU,UND,0,0
"PNEU NOVO 205/55 R16",4393473,4,DESCLASSIFICADO,UND,1600,400
"Pneu Novo 205/70/15",4393474,8,DESCLASSIFICADO,UND,4160,520
"Pneu Novo 205/75/16",4393475,40,PERDEU,UND,20700,517.5
"Pneu Novo 215/75 R 17,5,radial,liso",4393476,60,PERDEU,UND,46620,777
"Pneu Novo 225/ 50 R17",4393477,8,PERDEU,UND,4080,510
"Pneu Novo 225/ 75 R16",4393478,40,PERDEU,UND,30280,757
"Pneu Novo 235/70 R16",4393479,16,DESCLASSIFICADO,UND,10720,670
"Pneu Novo 235/75 R15",4393480,12,PERDEU,UND,6348,529
"Pneu Novo 265/70 R16",4393481,4,PERDEU,UND,2468,617
"Pneu Novo 275/80x22,5 Radial, misto, Liso",4393482,12,VENCEU,UND,18576,1548
"Pneu Novo 275/80x22,5 Radial Misto Borrachudo",4393483,30,PERDEU,UND,51300,1710
"Pneu Novo 750x16 Borrachudo 12 lonas",4393484,4,NAO_COTOU,UND,0,0
"Pneu novo 750x16 liso 12 lonas",4393485,2,PERDEU,UND,1274,637
"Pneu Novo 900x20 radial, rodoviário, Borrachudo 14 Lonas",4393486,20,NAO_COTOU,UND,0,0
"Pneu Novo 900x20 radial, rodoviário, Liso, 14 Lonas",4393487,20,DESCLASSIFICADO,UND,32000,1600
"Pneu Novo 295/80x22,5 Radial, rodoviário, Liso",4393488,6,DESCLASSIFICADO,UND,10320,1720
"Protetor 1000x20",4393489,20,PERDEU,UND,550,27.5
"Protetor 1100x22",4393490,10,PERDEU,UND,325,32.5
"Protetor 1300x24",4393491,20,PERDEU,UND,1270,63.5
"Protetor 1400x24",4393492,20,PERDEU,UND,1260,63
"PROTETOR 17,5X25",4393493,10,DESCLASSIFICADO,UND,1370,137
"Protetor 19,5x24",4393494,10,PERDEU,UND,640,64
"Protetor 750x16",4393495,4,PERDEU,UND,82,20.5
"Protetor 900x20",4393496,20,PERDEU,UND,550,27.5
"Serviços de balanceamento, alinhamento, cambagem e montagem",4393497,500,NAO_COTOU,HORA,0,0
