descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
MELANCIA,1267296,48,150,ATIVO,kg,337.5,2.25
"Manjericão 50mg",1267297,43,30,ATIVO,UNIDADE,59.7,1.99
MAÇA,1267298,42,300,ATIVO,kg,1617,5.39
LIMÃO,1267299,41,100,ATIVO,kg,579,5.79
Lentilha,1267300,40,30,ATIVO,UNIDADE,119.1,3.97
"LARANJA PERA",1267301,39,500,ATIVO,kg,1195,2.39
Hortelã.,1267302,38,20,ATIVO,MAÇO,47.6,2.38
"Grão de bico",1267303,37,50,ATIVO,UNIDADE,509,10.18
GOIABA,1267304,36,100,ATIVO,kg,764,7.64
"Feijão Vermelho: tipo 2",1267305,35,500,ATIVO,kg,3365,6.73
"Feijão branco tipo I",1267306,34,20,ATIVO,UNIDADE,129.6,6.48
"FARINHA DE MILHO",1267307,33,100,ATIVO,kg,352,3.52
MANGA,1267308,44,50,ATIVO,kg,114.5,2.29
"Farinha de Mandioca crua",1267309,32,200,ATIVO,kg,710,3.55
"COUVE FLOR.",1267310,29,200,ATIVO,UNIDADE,752,3.76
"Couve chinesa",1267311,28,100,ATIVO,UNIDADE,349,3.49
Chuchu,1267312,27,100,ATIVO,kg,289,2.89
CHICORIA,1267313,26,100,ATIVO,kg,185,1.85
"CENOURA SEM FOLHAS",1267314,25,300,ATIVO,kg,870,2.9
"CEBOLA ROXA",1267315,24,50,ATIVO,kg,198,3.96
"Cebola de cabeça",1267316,23,300,ATIVO,kg,684,2.28
Carambola,1267317,22,100,ATIVO,kg,648,6.48
"Canjiquinha de milho",1267318,21,50,ATIVO,UNIDADE,193.5,3.87
BRÓCOLIS,1267319,20,200,ATIVO,kg,696,3.48
BETERRABA,1267320,19,200,ATIVO,kg,570,2.85
"COUVE FOLHA",1267321,30,200,ATIVO,UNIDADE,476,2.38
BERINJELA,1267322,18,50,ATIVO,kg,175,3.5
"Mamão comum",1267323,45,300,ATIVO,kg,1065,3.55
"Melado de Cana de açúcar",1267324,47,50,ATIVO,UNIDADE,544.5,10.89
"Bebida Láctea com iogurte e polpa de frutas",1267325,103,400,ATIVO,LITRO,1184,2.96
"Bebida Láctea com iogurte e polpa de frutas",1267326,71,400,ATIVO,LITRO,1180,2.95
VAGEM,1267327,70,100,ATIVO,kg,639,6.39
UVA,1267328,69,100,ATIVO,kg,1098,10.98
TOMATE,1267329,68,500,ATIVO,kg,2400,4.8
"TEMPERO VERDE",1267330,67,400,ATIVO,UNIDADE,840,2.1
Salsão,1267331,66,50,ATIVO,MAÇO,247.5,4.95
RUCULA,1267332,65,150,ATIVO,UNIDADE,358.5,2.39
"Repolho Verde",1267333,64,150,ATIVO,kg,382.5,2.55
"REPOLHO ROXO",1267334,63,100,ATIVO,kg,385,3.85
RADICHE,1267335,62,100,ATIVO,UNIDADE,219,2.19
MARACUJA,1267336,46,50,ATIVO,kg,324,6.48
RABANETE,1267337,61,100,ATIVO,kg,314,3.14
"Polpa de frutas natural congelada",1267338,59,300,ATIVO,UNIDADE,540,1.8
"Polpa de açaí",1267339,58,50,ATIVO,UNIDADE,743.5,14.87
PINHAO,1267340,57,50,ATIVO,kg,542.5,10.85
"PIMENTAO VERDE",1267341,56,200,ATIVO,kg,848,4.24
PEPINO,1267342,55,150,ATIVO,kg,406.5,2.71
"OVOS DE GALINHA",1267343,54,400,ATIVO,DUZIA,1940,4.85
MORANGO,1267344,53,100,ATIVO,kg,295,2.95
"Moranga preta",1267345,52,200,ATIVO,kg,378,1.89
"MILHO VERDE",1267346,51,100,ATIVO,UNIDADE,558,5.58
"Milho de Pipoca",1267347,50,150,ATIVO,UNIDADE,718.5,4.79
MELAO,1267348,49,200,ATIVO,kg,696,3.48
Ponkan,1267349,60,200,ATIVO,kg,768,3.84
"Batata Inglesa.",1267350,17,300,ATIVO,kg,591,1.97
ESPINAFRE,1267351,31,50,ATIVO,MAÇO,119.5,2.39
"Banana Branca",1267352,15,700,ATIVO,kg,1673,2.39
"BATATA DOCE",1267364,16,100,ATIVO,kg,239,2.39
"AMENDOIM DESCASCADO",1267383,14,70,ATIVO,kg,312.9,4.47
"Ameixa fresca nacional",1267384,13,50,ATIVO,kg,299,5.98
Alho.,1267385,12,200,ATIVO,UNIDADE,980,4.9
"Alface roxa",1267386,11,100,ATIVO,UNIDADE,199,1.99
"Alface crespa",1267387,10,400,ATIVO,UNIDADE,712,1.78
"ALFACE AMERICANA",1267388,9,100,ATIVO,UNIDADE,178,1.78
Alecrim,1267389,8,15,ATIVO,UNIDADE,43.35,2.89
AGRIÃO,1267390,6,70,ATIVO,UNIDADE,237.3,3.39
"AÇÚCAR MASCAVO",1267391,5,50,ATIVO,kg,670,13.4
"Abobrinha verde",1267392,4,100,ATIVO,kg,295,2.95
ACELGA,1267393,3,100,ATIVO,UNIDADE,341,3.41
"Abacaxi espinho",1267394,2,100,ATIVO,UNIDADE,475,4.75
AIPIM,1267395,7,100,ATIVO,kg,444,4.44
Abacate,1267396,1,50,ATIVO,kg,319.5,6.39
