descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Luvas para moto (EPI)",1266670,3,51,ATIVO,PAR,3575.1,70.1
"Bolsas para Agentes de Endemias",1266671,11,55,ATIVO,UNIDADE,3971,72.2
Coletes,1266681,12,40,ATIVO,UNIDADE,1956,48.9
