acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1003,2020,"Aplicacoes Diretas","Recursos Ordinários",4,1002884,4465067,"GABINETE DO PREFEITO"," ",1001,122,
