descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
PARAFUSADEIRA,1299122,41,1,ATIVO,UNIDADE,1480,1480
"FITA PARA ELEVAÇÃO DE CARGA 2 TF",1299123,40,2,ATIVO,UNIDADE,190,95
CADEIRINHA,1299124,30,4,ATIVO,UNIDADE,2020,505
"MANGUEIRA COMBATE A INCÊNDIO 2 ½ POLEGADAS 63MM",1301198,2,5,ATIVO,UNIDADE,3850,770
"FITA PARA ELEVAÇÃO DE CARGA 4 TF",1301199,39,2,ATIVO,UNIDADE,520,260
"ESGUICHO AUTOMÁTICO 20 E 95 GPM",1303252,7,1,ATIVO,UNIDADE,3800,3800
"RESPIRADOR REUTILIZÁVEL SEMIFACIAL",1305294,22,30,ATIVO,UNIDADE,4350,145
"CORTADOR A DISCO",1305295,33,1,ATIVO,UNIDADE,4700,4700
"REDUÇÃO FIXA STORZ DE 63MM X 38MM",1309344,4,2,ATIVO,UNIDADE,120,60
"ROLDANA DUPLA",1313387,28,4,ATIVO,UNIDADE,4360,1090
"FITA PARA ELEVAÇÃO DE CARGA 10 TF",1313388,36,2,ATIVO,UNIDADE,2360,1180
HOLLIGAN,1315541,10,1,ATIVO,UNIDADE,450,450
SUPRESSANTE,1315542,24,20,ATIVO,GALAO,27200,1360
"FITA PARA ELEVAÇÃO DE CARGA 6 TF",1317595,38,2,ATIVO,UNIDADE,980,490
"FREIO BIG 8",1317598,31,6,ATIVO,UNIDADE,900,150
"MANGUEIRA COMBATE A INCÊNDIO 1 ½ POLEGADAS 38MM",1319598,1,10,ATIVO,UNIDADE,5600,560
"GANCHO CROCK FIXO.",1319600,11,1,ATIVO,UNIDADE,440,440
"FITA PARA ELEVAÇÃO DE CARGA 8 TF",1319603,37,2,ATIVO,UNIDADE,1340,670
