"FILTRO SUCÇÃO	73161153",0,6,VENCEU," ",1152,192
"FILTRO	75289018",0,8,VENCEU," ",808,101
"FILTRO TRANSMISSÃO	73162722",0,10,VENCEU," ",3490,349
"FILTRO AR CONDICIONADO	75254545",0,6,VENCEU," ",756,126
"FILTRO	75325672",0,8,VENCEU," ",928,116
"FILTRO	71101957",0,10,VENCEU," ",800,80
"FILTRO	75312820",0,6,VENCEU," ",1890,315
"FILTRO	73125853",0,8,VENCEU," ",656,82
"FILTRO	79107317",0,6,VENCEU," ",420,70
"FILTRO HIDRÁULICO	2526831",0,6,VENCEU," ",606,101
"FILTRO AR SECUNDÁRIO	3340046",0,8,VENCEU," ",504,63
"FILTRO AR PRIMÁRIO	3340045",0,8,VENCEU," ",832,104
"FILTRO LUBRIFICANTE 	3339238",0,10,VENCEU," ",430,43
"FILTRO TRANSMISSÃO	247052",0,6,VENCEU," ",486,81
"FILTRO DIESEL	12709444",0,10,VENCEU," ",370,37
"FILTRO LUBRIFICANTE 	76194572",0,12,VENCEU," ",984,82
"FILTRO DIESEL PRIMÁRIO	87400496",0,12,VENCEU," ",960,80
"FILTRO DIESEL SECUNDÁRIO	86990957",0,12,VENCEU," ",1212,101
"FILTRO SEPARADOR 	84993233",0,12,VENCEU," ",852,71
"FILTRO AR PRIMÁRIO	87682990",0,12,VENCEU," ",1164,97
"FILTRO AR SECUNDÁRIO	87683000",0,12,VENCEU," ",804,67
"FILTRO HIDRÁULICO	87409662",0,8,VENCEU," ",1792,224
"FILTRO TRANSMISSÃO	87519452",0,8,VENCEU," ",1936,242
"FILTRO AR CONDICIONADO	330014A1",0,6,VENCEU," ",1218,203
"FILTRO DIESEL	84403847",0,12,VENCEU," ",744,62
"FILTRO AR CONDICIONADO	87314367",0,6,VENCEU," ",648,108
"FILTRO AR SECUNDÁRIO	84217229",0,10,VENCEU," ",890,89
"FILTRO AR PRIMÁRIO	87682999",0,10,VENCEU," ",1080,108
"FILTRO HIDRÁULICO	84226272",0,10,VENCEU," ",2520,252
"FILTRO SEPARADOR 	87803444",0,12,VENCEU," ",1284,107
"FILTRO DIESEL	84171692",0,12,VENCEU," ",1044,87
"FILTRO TRANSMISSÃO	86982180",0,10,VENCEU," ",2370,237
"FILTRO DE TELA 	278534A1",0,4,VENCEU," ",524,131
"FILTRO AR SECUNDÁRIO	71102625",0,24,VENCEU," ",1800,75
"FILTRO AR PRIMÁRIO	71102626",0,24,VENCEU," ",2592,108
"FILTRO SEPARADOR 	84993233",0,24,VENCEU," ",2064,86
"FILTRO DIESEL	86990957",0,24,VENCEU," ",1848,77
"FILTRO LUBRIFICANTE 	71101726",0,24,VENCEU," ",1128,47
"FILTRO TRANSMISSÃO	85817004",0,10,VENCEU," ",2260,226
"FILTRO COMBUSTÍVEL	75241002",0,24,VENCEU," ",1920,80
"FILTRO HIDRÁULICO	73124631",0,10,VENCEU," ",1920,192
"FILTRO AR PRIMÁRIO	499510",0,6,VENCEU," ",624,104
"FILTRO AR SECUNDÁRIO	499511",0,6,VENCEU," ",300,50
"FILTRO HIDRÁULICO	3356657",0,6,VENCEU," ",636,106
"FILTRO DIESEL 	498852",0,10,VENCEU," ",550,55
"FILTRO LUBRIFICANTE 	497771",0,10,VENCEU," ",630,63
"FILTRO	69302107-95",0,6,VENCEU," ",738,123
"FILTRO 	4012271",0,6,VENCEU," ",216,36
"FILTRO	Z92060037",0,10,VENCEU," ",400,40
"FILTRO	Z92060081",0,10,VENCEU," ",770,77
"FILTRO	Z92060080",0,10,VENCEU," ",810,81
"FILTRO	87803197",0,12,VENCEU," ",1032,86
"FILTRO	87400496",0,12,VENCEU," ",480,40
"FILTRO	R57888",0,6,VENCEU," ",126,21
"FILTRO RESPIRO	2992447",0,6,VENCEU," ",918,153
"FILTRO HIDRÁULICO	47131182",0,6,VENCEU," ",606,101
"FILTRO HIDRÁULICO	254353A1",0,4,VENCEU," ",1008,252
"FILTRO	87346332",0,6,VENCEU," ",2070,345
"FILTRO TELA	426784A1",0,6,VENCEU," ",1854,309
"FILTRO AR PRIMÁRIO 	87577657",0,4,VENCEU," ",1128,282
"FILTRO AR SECUNDÁRIO 	87577656",0,3,VENCEU," ",2211,737
"FILTRO AR INTERNO	219001058",0,10,VENCEU," ",490,49
"FILTRO AR EXTERNO	219001057",0,10,VENCEU," ",760,76
"FILTRO HIDRÁULICO	936974Q",0,6,VENCEU," ",2406,401
"FILTRO DIESEL	219001068",0,20,VENCEU," ",400,20
"FILTRO LUBRIFICANTE 	219000397",0,10,VENCEU," ",520,52
"FILTRO TRANSMISSÃO	219000751",0,6,VENCEU," ",900,150
"LUBRIFICANTE 	65055105028A",0,10,VENCEU," ",760,76
"FILTRO DIESEL	65125035016B",0,10,VENCEU," ",890,89
"FILTRO SEPARADOR 	K1006530",0,10,VENCEU," ",1920,192
"FILTRO AR INTERNO	47400039",0,6,VENCEU," ",804,134
"FILTRO AR  EXTERNO	47400040",0,6,VENCEU," ",1356,226
"FILTRO SUCÇÃO	24749016A",0,4,VENCEU," ",656,164
"FILTRO HIDRÁULICO	47400055",0,4,VENCEU," ",712,178
"FILTRO PILOTO	24711154",0,4,VENCEU," ",320,80
"FILTRO AR CONDICIONADO	K1002210",0,4,VENCEU," ",396,99
"FILTRO AR EXTERNO	4700394686",0,6,VENCEU," ",1536,256
"FILTRO AR INTERNO	4700394687",0,6,VENCEU," ",810,135
"FILTRO AR CONDICONADO	7,89339E+12",0,4,VENCEU," ",208,52
"FILTRO LUBRIFICANTE	4700878032",0,10,VENCEU," ",820,82
"FILTRO DIESEL 	4700878031",0,10,VENCEU," ",760,76
"FILTRO SEPARADOR 	4700873561",0,10,VENCEU," ",1340,134
"FILTRO AR EXTERNO	2015149167",0,6,VENCEU," ",912,152
"FILTRO AR INTERNO	2015149166",0,6,VENCEU," ",756,126
"FILTRO DIESEL SECUNDÁRIO	2015903640",0,10,VENCEU," ",1200,120
"FILTRO LUBRIFICANTE 	2015832022",0,10,VENCEU," ",1190,119
"FILTRO DIESEL PRIMÁRIO	2015120100",0,10,VENCEU," ",1710,171
"FILTRO AR EXTERNO	1930824",0,6,VENCEU," ",648,108
"FILTRO AR INTERNO	1930825",0,6,VENCEU," ",420,70
"FILTRO DIESEL EXTERNO	84465002",0,8,VENCEU," ",200,25
"FILTRO DIESEL INTERNO	87800220",0,8,VENCEU," ",696,87
"FILTRO HIDRÁULICO	48028391",0,4,VENCEU," ",768,192
"FILTRO LUBRIFICANTE 	1909102",0,8,VENCEU," ",488,61
"FILTRO HIDRÁULICO	82824884",0,6,VENCEU," ",1002,167
"FILTRO AR EXTERNO	87574362",0,6,VENCEU," ",606,101
"FILTRO AR INTERNO	87574363",0,6,VENCEU," ",438,73
"FILTRO DIESEL	85281496",0,10,VENCEU," ",260,26
"FILTRO LUBRIFICANTE 	87854900",0,10,VENCEU," ",500,50
"FILTRO HIDRÁULICO	11402880",0,6,VENCEU," ",918,153
"FILTRO AR EXTERNO	11401212",0,6,VENCEU," ",618,103
"FILTRO AR INTERNO	11401210",0,6,VENCEU," ",420,70
"FILTRO DIESEL	11102589",0,10,VENCEU," ",370,37
"FILTRO LUBRIFICANTE 	11803693",0,10,VENCEU," ",700,70
"FILTRO AR INTERNO	11N822150",0,6,VENCEU," ",1080,180
"FILTRO AR EXTERNO	11N822140",0,6,VENCEU," ",1530,255
"FILTRO HIDRÁULICO	20Y6031121",0,6,VENCEU," ",1260,210
"FILTRO DIESEL	11LG70010",0,10,VENCEU," ",690,69
"FILTRO LUBRIFICANTE 	11N870110",0,10,VENCEU," ",890,89
"FILTRO TRANSMISSÃO	ZGAQ02400",0,6,VENCEU," ",1512,252
"FILTRO SUCÇÃO TANQUE 	31LH60070",0,2,VENCEU," ",320,160
"FILTRO COMBUSTÍVEL 	9405050747",0,10,VENCEU," ",400,40
"FILTRO EXTERNO 	30943204",0,6,VENCEU," ",432,72
"FILTRO INTERNO 	30943200",0,6,VENCEU," ",300,50
"FILTRO DIESEL 	1457429359",0,10,VENCEU," ",240,24
"FILTRO LUBRIFICANTE 	836436346",0,10,VENCEU," ",440,44
