acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1020,2020,"Aplicacoes Diretas","Recursos Ordinários",4,1003468,4465067,"SEC. MUN. DA FAZENDA"," ",1004,122,
1020,2020,"Aplicacoes Diretas","Recursos Ordinários",4,1003476,4697776,"SEC. MUN. DA FAZENDA"," ",1004,122,
1028,2020,"Aplicacoes Diretas","Recursos Ordinários",6,1003820,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1032,2020,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004084,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2020,"Aplicacoes Diretas","Salário Educação",12,1004108,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2020,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004140,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2020,"Aplicacoes Diretas","Salário Educação",12,1004164,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1039,2020,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004204,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1007,365,
1039,2020,"Aplicacoes Diretas","Salário Educação",12,1004220,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1007,365,
1039,2020,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004252,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1007,365,
1039,2020,"Aplicacoes Diretas","Salário Educação",12,1004276,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1007,365,
1066,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005680,4465067,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,122,
1066,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005696,4697776,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,122,
1066,2020,"Aplicacoes Diretas","Recursos Ordinários",8,1005704,4697776,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,122,
1067,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005752,4465067,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,243,
1067,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005800,4697776,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,243,
1068,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005876,4465067,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,243,
1068,2020,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005925,4697776,"SEC. MUN. DE PLANEJ. E DESENVOLV. ECONOMICO"," ",1014,243,
1088,2020,"Aplicacoes Diretas","Recursos Ordinários",13,1005997,4465067,"FUNDAÇÃO MUN. DE CULTURA"," ",1018,122,
1088,2020,"Aplicacoes Diretas","Recursos Ordinários",13,1006019,4697776,"FUNDAÇÃO MUN. DE CULTURA"," ",1018,122,
1090,2020,"Aplicacoes Diretas","Recursos Ordinários",13,1006110,4465067,"FUNDAÇÃO MUN. DE CULTURA"," ",1018,391,
1090,2020,"Aplicacoes Diretas","Recursos Ordinários",13,1006116,4697776,"FUNDAÇÃO MUN. DE CULTURA"," ",1018,391,
1093,2020,"Aplicacoes Diretas","Recursos Ordinários",27,1006156,4465067,"FUNDAÇÃO MUN. DE ESPORTES"," ",1019,122,
1093,2020,"Aplicacoes Diretas","Recursos Ordinários",27,1006180,4697776,"FUNDAÇÃO MUN. DE ESPORTES"," ",1019,122,
1045,2020,"Aplicacoes Diretas","Transf. do SUS/Estado",10,1006523,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2020,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Saúde",10,1006553,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1048,2020,"Aplicacoes Diretas","Transf. do SUS/Estado",10,1007273,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
