descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SELADOR ACRILICO",1302794,14,10,ATIVO,LATA,480,48
"Tinta Acrílica Semi Brilho Padrão CBMSC Branca 18 L",1310947,7,5,ATIVO,LATA,800,160
"Tinta Acrílica Fosca Padrão CBMSC Vermelha 3,6 L",1312909,4,10,ATIVO,GALAO,350,35
"Tinta Acrílica Semi Brilho Padrão CBMSC Branca 3,6 L",1315099,8,5,ATIVO,GALAO,225,45
"Tinta Esmalte Para Madeira e Metal Padrão CBMSC Marrom Café",1317129,9,10,ATIVO,GALAO,450,45
"Tinta Acrílica Semi Brilho Padrão CBMSC Palha 3,6 L",1317130,6,10,ATIVO,GALAO,450,45
"Tinta Acrílica Semi Brilho Padrão CBMSC Palha 18 L",1317131,5,10,ATIVO,LATA,1600,160
"Tinta Acrílica Fosca Padrão CBMSC Amarela 3,6 L",1317132,3,10,ATIVO,GALAO,350,35
"Tinta Acrílica Fosca Padrão CBMSC Vermelha 18 L",1317133,2,10,ATIVO,LATA,1100,110
"Tinta Acrílica Fosca Padrão CBMSC Amarela 18 L",1319157,1,15,ATIVO,LATA,1650,110
