descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Extintor CO2 06 Kg Novo",1299093,12,40,ATIVO,UNIDADE,13298.8,332.47
"Extintor AP 10 L Novo",1299094,10,30,ATIVO,UNIDADE,3295.8,109.86
"Suporte de Chão para Extintor",1299095,47,20,ATIVO,UNIDADE,385.4,19.27
"Saidas de Emergencia",1299096,46,160,ATIVO,UNIDADE,6168,38.55
"Mangueira para Extintor CO2",1299097,23,75,ATIVO,UNIDADE,867,11.56
"Mangueira para Extintor PQS",1299098,24,200,ATIVO,UNIDADE,964,4.82
"RECARGA EXTINTOR AP 10 LT",1299099,29,75,ATIVO,SERVIÇO,2168.25,28.91
"Extintor CO2 04 Kg Novo",1301166,11,60,ATIVO,UNIDADE,20179.2,336.32
"mao de obra diversos",1301167,56,150,ATIVO,HORA,723,4.82
"RECARGA EXTINTOR CO2 4 KG",1301168,30,200,ATIVO,SERVIÇO,8480,42.4
"Reteste do Cilindro  PQS 12 Kg",1301169,39,40,ATIVO,SERVIÇO,732.4,18.31
"Extintor PQS BC 06 Kg Novo",1303221,18,15,ATIVO,UNIDADE,1300.95,86.73
"Esquicho 1 1/2",1303222,9,100,ATIVO,UNIDADE,1253,12.53
"Tubo Cifão para Extintor PQS",1303223,53,300,ATIVO,UNIDADE,231,0.77
"Abrigo para extintores diversos",1305260,1,50,ATIVO,UNIDADE,3614,72.28
"Válvula para Extintor CO2",1305261,54,300,ATIVO,UNIDADE,4338,14.46
"Recarga Extintor PQS BC 12 Kg",1305262,37,40,ATIVO,SERVIÇO,2081.6,52.04
"Bloco Autônomo LED 2x55",1307317,5,50,ATIVO,UNIDADE,4577.5,91.55
"Placa de Sinalização (PVC) ´PMC´",1309318,27,240,ATIVO,UNIDADE,230.4,0.96
"Válvula para Extintor PQS",1309319,55,305,ATIVO,UNIDADE,2940.2,9.64
"Reteste do Cilindro PQS 06 Kg",1309320,45,100,ATIVO,SERVIÇO,1831,18.31
"Placa de Sinalização (PVC) ´Seta´",1309321,28,240,ATIVO,UNIDADE,230.4,0.96
"Recarga Extintor PQS BC 04 Kg",1309322,34,650,ATIVO,SERVIÇO,18791.5,28.91
"Extintor PQS ABC 04 Kg Novo",1311383,15,5,ATIVO,UNIDADE,385.45,77.09
"Extintor PQS ABC 02 Kg Novo",1311384,14,40,ATIVO,UNIDADE,3854.8,96.37
"Extintor PQS ABC 01 Kg Novo",1311385,13,20,ATIVO,UNIDADE,944.4,47.22
CHUPETA,1311386,6,300,ATIVO,UNIDADE,57,0.19
"Extintor PQS BC 12 Kg Novo",1311387,20,10,ATIVO,UNIDADE,1060,106
"Lampada de Emergencia 2x8",1311388,22,65,ATIVO,UNIDADE,751.4,11.56
"Reteste do Cilindro CO2 06 Kg",1311389,42,80,ATIVO,SERVIÇO,1464.8,18.31
"Manômetro p/ Extintores Diversos",1311390,25,240,ATIVO,UNIDADE,924,3.85
"Pinturas Diversas em Extintores.",1311391,26,200,ATIVO,SERVIÇO,964,4.82
"Recarga Extintor PQS ABC 6 Kg",1311392,33,10,ATIVO,SERVIÇO,520.4,52.04
"RECARGA EXTINTOR CO2 6KG",1311393,31,3,ATIVO,SERVIÇO,202.38,67.46
"Extintor PQS BC 04 Kg Novo",1313350,17,40,ATIVO,UNIDADE,4047.6,101.19
"Extintor PQS ABC 06 Kg Novo",1313351,16,5,ATIVO,UNIDADE,433.65,86.73
"Difusor para Extintor CO2",1313352,8,100,ATIVO,UNIDADE,482,4.82
"Teste Mangueira Hidrante.",1313353,52,100,ATIVO,SERVIÇO,1349,13.49
"Suporte Veicular 02 Kls",1313354,49,10,ATIVO,UNIDADE,77.1,7.71
"Reteste do Cilindro PQS 04 Kg",1313355,44,400,ATIVO,SERVIÇO,7324,18.31
"Recarga Extintor PQS BC 06 Kg",1313356,35,65,ATIVO,SERVIÇO,2442.7,37.58
"Anel Expansão",1315514,4,65,ATIVO,UNIDADE,187.85,2.89
"Reteste do Cilindro CO2 10 Kg",1315515,43,4,ATIVO,SERVIÇO,73.24,18.31
"RECARGA EXTINTOR CO2 6KG",1315516,38,40,ATIVO,SERVIÇO,1888.8,47.22
"Recarga Extintor PQS BC 08 Kg",1315517,36,40,ATIVO,SERVIÇO,1888.8,47.22
"Extintor PQS BC 08 Kg Novo",1317571,19,10,ATIVO,UNIDADE,770.9,77.09
"Suporte Veicular 4,6,8,12 KLS",1317572,51,10,ATIVO,UNIDADE,385.5,38.55
"Suporte de Parede para Extintor",1317573,48,160,ATIVO,UNIDADE,153.6,0.96
"Recarga Extintor PQS ABC 4 Kg",1317574,32,10,ATIVO,SERVIÇO,472.2,47.22
"Conjunto Apag",1319566,7,200,ATIVO,UNIDADE,20,0.1
"Anel Borracha Vedação",1319567,3,260,ATIVO,UNIDADE,49.4,0.19
"ADAPTADOR 1 1/2",1319568,2,40,ATIVO,UNIDADE,501.2,12.53
"Suporte Veicular 1 Kls",1319569,50,10,ATIVO,UNIDADE,67.5,6.75
"Lacre Mangueira 11/2 15 mts",1319570,21,25,ATIVO,UNIDADE,4095.5,163.82
"Reteste do Cilindro CO2 04 Kg",1319571,41,120,ATIVO,SERVIÇO,2197.2,18.31
"Reteste do Cilindro ap 10l",1319572,40,70,ATIVO,SERVIÇO,1281.7,18.31
