descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cureta Maccall 17-18",1268140,49,15,ATIVO,UNIDADE,213.75,14.25
"Sonda Exploradora endodontica nº6",1268141,104,10,ATIVO,UNIDADE,79.9,7.99
"Sindesmótomo em aço inox",1268142,103,60,ATIVO,UNIDADE,427.2,7.12
"Porta agulha Mayo-Hager 15 cm",1268143,93,100,ATIVO,UNIDADE,1998,19.98
"Pinça porta grampo palmer",1268144,90,10,ATIVO,UNIDADE,700,70
"CURETA GRACEY 13-14 - EM AÇO INOX",1268145,46,15,ATIVO,UNIDADE,213.75,14.25
"Espelho bucal Nº3",1268146,61,30,ATIVO,UNIDADE,163.2,5.44
"Estojo Inox Perfurado 26x12x06",1268147,66,5,ATIVO,UNIDADE,365.3,73.06
"Espelho clinico Nº 5",1268148,63,1100,ATIVO,UNIDADE,2981,2.71
"Espelho bucal Nº5",1268149,62,30,ATIVO,UNIDADE,163.2,5.44
"Espatula 7",1268150,54,5,ATIVO,UNIDADE,35.6,7.12
"Sonda Exploradora Odontológica nº5",1268151,105,150,ATIVO,UNIDADE,853.5,5.69
"Pinça clinica odontológica p/algodão",1268152,85,250,ATIVO,UNIDADE,2225,8.9
"Sonda Milimetrada Carolina do Norte Nº 15",1268153,106,2,ATIVO,UNIDADE,59.3,29.65
"Broca de alta rotação carbide esférica n° 8. Autoclavavel",1268154,164,120,ATIVO,UNIDADE,476.4,3.97
"Ácido fosfórico 37% em gel",1268155,116,200,ATIVO,PACOTE,600,3
"Afastador Labial Expandex - adulto",1268156,122,5,ATIVO,UNIDADE,36.7,7.34
"Afastador Labial Expandex - infantil",1268157,123,5,ATIVO,UNIDADE,36.7,7.34
"Agulha gengival CURTA descartável",1268158,126,300,ATIVO,CAIXA,7890,26.3
"Anestésico LIDOCAINA 2% COM vasocontritor epinefrina 1:100.0",1268159,135,550,ATIVO,CAIXA,34100,62
"Anestésico MEPIVACAINA 2% COM vasoconstritor epinefrina 1:10",1268160,136,186,ATIVO,CAIXA,16412.64,88.24
"Anestésico MEPIVACAINA 3% SEM vasoconstritor",1268161,138,70,ATIVO,CAIXA,6176.8,88.24
"Broca de alta rotação carbide esférica n° ½ . Autoclavavel",1268162,161,30,ATIVO,UNIDADE,119.1,3.97
"Broca de alta rotação carbide esférica n° 4. Autoclavavel",1268163,162,120,ATIVO,UNIDADE,476.4,3.97
"Broca de alta rotação carbide esférica n° 6. Autoclavavel",1268164,163,120,ATIVO,UNIDADE,476.4,3.97
"Broca de alta rotação carbide esférica nº ¼.  Autoclavavel",1268165,165,30,ATIVO,UNIDADE,119.1,3.97
"Broca de baixa rotação carbide n° 2",1268166,180,200,ATIVO,UNIDADE,794,3.97
"Cureta dentina (escavador)nº20, GRANDE",1268167,44,15,ATIVO,UNIDADE,85.35,5.69
"Broca de baixa rotação CARBIDE n° 1",1268168,179,200,ATIVO,UNIDADE,794,3.97
"Tesoura Metzenbaum Curva 15cm",1268169,112,2,ATIVO,UNIDADE,50.82,25.41
"Cureta de Lucas nº 85",1268170,42,5,ATIVO,UNIDADE,35.6,7.12
"Arco Ostby infantil dobrável",1268172,29,5,ATIVO,UNIDADE,38.9,7.78
"Broca de baixa rotação carbide n° 8",1268174,183,500,ATIVO,UNIDADE,1900,3.8
"Alavanca Seldin (tipo bandeirinha) Direita Nº 1R",1268197,8,15,ATIVO,UNIDADE,447,29.8
"Alavanca Seldin (tipo bandeirinha) Esquerda Nº 1L",1268198,9,15,ATIVO,UNIDADE,414,27.6
"Alavanca Seldin Reta",1268199,10,15,ATIVO,UNIDADE,444,29.6
"Alicate perfurador Ainsworth-5 furos",1268200,25,10,ATIVO,UNIDADE,747,74.7
"Arco Ostby Adulto dobrável",1268201,28,10,ATIVO,UNIDADE,73.4,7.34
"Calcador Paiva kit nº1; 2; 3; 4",1268202,37,5,ATIVO,kit,113.9,22.78
"Broca haste longa carbide nº 701",1268203,201,100,ATIVO,UNIDADE,441,4.41
"Broca haste longa carbide nº 703",1268205,203,100,ATIVO,UNIDADE,441,4.41
"Lima tipo K #10 de 31 mm",1268206,363,50,ATIVO,CAIXA,728,14.56
"Lima tipo K 2ª série (45-80 de 21 mm).",1268207,364,36,ATIVO,CAIXA,524.16,14.56
"Lima tipo K 2ª série (45-80 de 25 mm).",1268208,365,24,ATIVO,CAIXA,349.44,14.56
"Lima tipo K 2ª série (45-80 de 31 mm).",1268209,366,10,ATIVO,CAIXA,145.6,14.56
"Mandril odontológico p/ contra-ângulo MINI",1268210,376,150,ATIVO,UNIDADE,381,2.54
"Pasta para polimento de resina composta",1268211,396,100,ATIVO,SERINGA,1600,16
"Pasta profilática com granulação média com flúor",1268212,399,180,ATIVO,TBO,714.6,3.97
"Placa de vidro lapidada 80x150x06mm para manipulação",1268213,406,40,ATIVO,UNIDADE,191.2,4.78
"Régua Endodontica Milimetrada Calibradora - Indicada para ca",1268214,452,10,ATIVO,UNIDADE,490,49
"Resina Fotopolimerizavel cor A3- UNIVERSAL",1268215,457,480,ATIVO,SERINGA,15811.2,32.94
"Resina Fotopolimerizavel cor A3.5 - UNIVERSAL",1268216,458,100,ATIVO,SERINGA,3294,32.94
"Resina Fotopolimerizavel INCISAL",1268217,459,120,ATIVO,SERINGA,3952.8,32.94
"Spray congelante -50º / 200ml para teste de vitalidade pulpa",1268218,470,70,ATIVO,FRASCO,1636.6,23.38
"SUGADOR DE SALIVA DESCARTÁVEL 130MM X 0,65MM",1268219,473,1600,ATIVO,PACOTE,11104,6.94
"TRICRESOL FORMALINA - 10 ML",1268220,479,100,ATIVO,FRASCO,382,3.82
"Lima tipo K #10 de 21 mm.",1268235,361,30,ATIVO,CAIXA,436.8,14.56
"Broca haste longa carbide nº 702",1268236,202,130,ATIVO,UNIDADE,573.3,4.41
"Lima tipo K #08 de 25 mm.",1268237,359,50,ATIVO,CAIXA,728,14.56
"Lima Reciprocante WAVE ONE GOLD (35.06 -25mm) VERDE",1268238,357,50,ATIVO,CAIXA,9250,185
"CIMENTO DE HIDROXIDO DE CALCIO",1268239,224,150,ATIVO,kit,2470.5,16.47
"Clorhexidina 2% - frasco com 100ml",1268240,227,180,ATIVO,FRASCO,1800,10
"Condensador de Gutapercha MacSpadden 25mm",1268241,232,20,ATIVO,CAIXA,2173.6,108.68
"Cone guta percha ACESSÓRIO B7.",1268242,238,15,ATIVO,CAIXA,240.45,16.03
"Cone guta percha ACESSÓRIO B8",1268243,239,35,ATIVO,CAIXA,561.05,16.03
"Cone guta percha PRINCIPAL 20",1268244,244,30,ATIVO,CAIXA,480.9,16.03
"Cone guta percha PRINCIPAL 25",1268245,245,30,ATIVO,CAIXA,480.9,16.03
"Cone guta percha PRINCIPAL 30",1268246,246,30,ATIVO,CAIXA,480.9,16.03
"Cone guta percha PRINCIPAL 35",1268247,247,30,ATIVO,CAIXA,480.9,16.03
"Cone guta percha PRINCIPAL 40",1268248,248,30,ATIVO,CAIXA,480.9,16.03
"Desinfetante e solvente de resíduos odontológico.",1268249,259,700,ATIVO,LITROS,18200,26
"ESPONJA HEMOSTÁTICA",1268250,290,100,ATIVO,CAIXA,3900,39
"Filme Periapical ADULTO E-speed - ultra rapido",1268251,296,30,ATIVO,CAIXA,3944.1,131.47
"Filme Periapical INFANTIL E-speed  - ultra rapido.",1268252,297,15,ATIVO,CAIXA,2550,170
"Fio agulhado SEDA 3.0/EP2",1268253,299,300,ATIVO,CAIXA,10200,34
"Fita matriz poliéster transparente 10X120X0,05 mm",1268254,311,120,ATIVO,CAIXA,123.6,1.03
"Indicador Biológico sensível a geobacillus stearothermophilu",1268255,329,600,ATIVO,CAIXA,13380,22.3
"Kit odontológico de higiene dental adulto",1268256,334,3000,ATIVO,kit,12300,4.1
"Kit odontológico de higiene dental adulto",1268257,335,9000,ATIVO,kit,36900,4.1
"Lima Flex-file 1ª série nº 15 a 40 de 21 mm",1268258,341,40,ATIVO,CAIXA,582.4,14.56
"Lima Flex-file 1ª série nº 15 a 40 de 25 mm",1268259,342,40,ATIVO,CAIXA,582.4,14.56
"Lima Flex-file 1ª série nº 15 a 40 de 31 mm",1268260,343,40,ATIVO,CAIXA,582.4,14.56
"Lima Flex-file nº 15 de 21 mm",1268261,344,50,ATIVO,CAIXA,728,14.56
"Lima Flex-file nº 20 de 25 mm",1268262,348,30,ATIVO,CAIXA,436.8,14.56
"Lima Flex-file nº 20 de 31 mm",1268263,349,30,ATIVO,CAIXA,436.8,14.56
"Lima Protaper Universal  Sortido SX-F3 25mm",1268264,350,20,ATIVO,CAIXA,3400,170
"Lima Reciprocante WAVE ONE GOLD (20.07 -21mm) AMARELA",1268265,352,50,ATIVO,CAIXA,9257.5,185.15
"Lima Reciprocante WAVE ONE GOLD (20.07 -25mm) AMARELA",1268266,353,50,ATIVO,CAIXA,9257.5,185.15
"Lima Reciprocante WAVE ONE GOLD (35.06 - 21mm) VERDE",1268267,356,50,ATIVO,CAIXA,9257.5,185.15
"Lima tipo K  #08 de 21 mm",1268268,358,30,ATIVO,CAIXA,436.8,14.56
"Compressas de Gaze Hidrófila 9 fios, 100% Algodão 7,5 x 7,5",1328367,230,1200,ATIVO,PACOTE,17160,14.3
