descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Escova de mão para Limpeza de Instrumentais",1268305,277,120,ATIVO,UNIDADE,570,4.75
"Escova extra flexível para limpeza de instrumentais c/ cabo",1268306,286,120,ATIVO,UNIDADE,3696,30.8
"Guardanapo 30 x 30cm",1268307,323,2400,ATIVO,PACOTE,4776,1.99
"Organizador multi uso 10 litros plástico transparente com ta",1268308,385,20,ATIVO,UNIDADE,438,21.9
"Organizador multi uso 5 litros plástico transparente com tam",1268309,386,10,ATIVO,UNIDADE,128,12.8
"Organizador multi uso 50 litros plástico transparente com ta",1268310,387,5,ATIVO,UNIDADE,294.5,58.9
"PAPEL ALUMÍNIO",1268311,389,550,ATIVO,ROLO,1798.5,3.27
"Papel toalha interfolhado 20x21,5cm",1268312,395,2000,ATIVO,PACOTE,16520,8.26
"Saco plástico SACOLÉ medindo 4 x 23 cm",1268313,464,120,ATIVO,PACOTE,1656,13.8
"Sobre luva plástica descartável",1268314,468,1000,ATIVO,EMBALAGEM,1980,1.98
