descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"HD EXTERNO Externo USB 3.0 4TB",1299217,27,10,ATIVO,UNIDADE,7250,725
"FONTE ATX",1299220,71,50,ATIVO,UNIDADE,21395,427.9
"Leitor de cartões",1299221,75,50,ATIVO,UNIDADE,2650,53
Monitor.,1301310,33,20,ATIVO,UNIDADE,19540,977
"Software Office Home & Business 2019 ESD PN T5D-03191",1301312,48,50,ATIVO,UNIDADE,40700,814
"ESTABILIZADOR 1000VA BIVOLT",1303380,12,20,ATIVO,UNIDADE,4200,210
"HD INTERNO Interno SATA/ 4TB/ 7.200 RPM",1303383,21,20,ATIVO,UNIDADE,15200,760
"Placa de Vídeo PCI-Express/ Saída HDMI+DVI+VGA",1303385,88,20,ATIVO,UNIDADE,4780,239
"APARELHO TELEFONICO SEM FIO.",1305397,4,20,ATIVO,UNIDADE,2528,126.4
NO-BREAK,1307449,35,10,ATIVO,UNIDADE,6540,654
Gabinete,1307453,17,10,ATIVO,UNIDADE,2980,298
Smartphone,1307456,96,15,ATIVO,UNIDADE,27945,1863
"HD EXTERNO Externo USB 3.0 1 TB",1309458,25,10,ATIVO,UNIDADE,3488,348.8
Processador,1309460,95,20,ATIVO,UNIDADE,32000,1600
"Adaptador de rede Wireless",1311516,50,20,ATIVO,UNIDADE,1760,88
"TV de LED 43/ FULL HD",1311518,46,5,ATIVO,UNIDADE,11325,2265
"ESTABILIZADOR 300VA BIVOLT",1313488,13,15,ATIVO,UNIDADE,2070,138
"ESTABILIZADOR 600VA BIVOLT",1313489,14,20,ATIVO,UNIDADE,3960,198
"PLACA MAE SOCKET LGA 1150",1313492,89,30,ATIVO,UNIDADE,13500,450
"MALETA PARA NOTEBOOK",1313495,76,50,ATIVO,UNIDADE,4900,98
"Cartão de Memória 32GB",1315652,65,10,ATIVO,UNIDADE,400,40
"FILTRO DE LINHA",1317702,15,20,ATIVO,UNIDADE,554,27.7
"Fone de Ouvido.",1317703,16,50,ATIVO,UNIDADE,4900,98
"IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA",1319706,32,10,ATIVO,UNIDADE,23780,2378
NOTEBOOK;,1319707,37,38,ATIVO,UNIDADE,182400,4800
