descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cabo VGA para monitor 1,5mt",1299219,61,50,ATIVO,UNIDADE,850,17
MOUSE,1301311,34,100,ATIVO,UNIDADE,1690,16.9
"Placa mãe SOCKE TFCLGA1151",1301315,90,30,ATIVO,UNIDADE,12000,400
"Memória DDR 3/ 2GB",1301316,78,20,ATIVO,UNIDADE,1420,71
"Gravador de DVD",1303381,18,10,ATIVO,UNIDADE,1150,115
"HD SSD SSD 240 gb 2,5´´ SATA 3",1307454,22,50,ATIVO,UNIDADE,11650,233
"Cartão de memóriaV 64GB",1307457,66,10,ATIVO,UNIDADE,660,66
Teclado.,1309453,43,100,ATIVO,UNIDADE,2100,21
Roteator,1309455,40,10,ATIVO,UNIDADE,8900,890
"PLACA DE REDE PCI EXPRESS GIGABIT",1309459,86,20,ATIVO,UNIDADE,1200,60
"CABO HDMI 10MT",1309461,56,10,ATIVO,UNIDADE,572.5,57.25
"Suporte de projetor",1311522,97,10,ATIVO,UNIDADE,700,70
SPIRADUTO,1311523,98,150,ATIVO,METRO,900,6
"Conector RJ-45",1311524,67,100,ATIVO,UNIDADE,100,1
"Fonte chaveada",1311525,72,15,ATIVO,UNIDADE,981,65.4
"HD SSD SSD 960 gb 2,5´´ SATA 3",1313490,24,20,ATIVO,UNIDADE,14500,725
"IMPRESSORA LASER MONOCROMATICA",1315645,31,10,ATIVO,UNIDADE,14630,1463
"Pen Drive, Conexão: USB 3.0 e 2.0",1315647,84,50,ATIVO,UNIDADE,1700,34
"Pilha BATERIA 3V",1315648,85,30,ATIVO,UNIDADE,51,1.7
"Memória: DDR4-2666",1315650,79,20,ATIVO,UNIDADE,5340,267
"Cabo HDMI 30mt",1315651,58,10,ATIVO,UNIDADE,1810,181
"Teclado Numérico",1317701,44,20,ATIVO,UNIDADE,600,30
"Cabo HDMI para monitor 2mt",1317704,54,50,ATIVO,UNIDADE,550,11
"PAD MOUSE",1317705,80,50,ATIVO,UNIDADE,450,9
"Suporte de TV.",1319713,99,10,ATIVO,UNIDADE,710,71
Webcam,1319714,100,20,ATIVO,UNIDADE,4400,220
"CABO HDMI 5MT",1319715,55,10,ATIVO,UNIDADE,240,24
"Fonte para Notebook",1319717,73,50,ATIVO,UNIDADE,4445,88.9
