descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pasta Canaleta Ofício",1299134,102,760,ATIVO,UNIDADE,980.4,1.29
"Pilha pequena alcalinas na voltagem 1,5 V;",1301210,117,2735,ATIVO,CARTELA,10721.2,3.92
"BANDEJA Acrílica dupla fixa",1301211,7,305,ATIVO,UNIDADE,6737.45,22.09
"Organizador de gavetas injetado em poliestireno com 6 divisó",1301215,88,120,ATIVO,UNIDADE,864,7.2
"Pasta suspensa Kraft 331x200",1303259,106,665,ATIVO,CAIXA,25103.75,37.75
"Caderno brochura (pequeno) 1/4 capa dura.",1307347,19,650,ATIVO,UNIDADE,1150.5,1.77
"Fita adesiva plastica transparente 48 mm x 50 mts",1307351,66,5750,ATIVO,UNIDADE,10580,1.84
"Pilha Palito alcalinas  (AAA) 1,5 Volts",1309357,116,3620,ATIVO,CARTELA,18751.6,5.18
"Fita adesiva branca.",1311428,63,1875,ATIVO,UNIDADE,4875,2.6
"Fita dupla face fixa forte emborrachada",1311430,67,435,ATIVO,UNIDADE,2305.5,5.3
"Cartucho deskjet HP 22 Colorido (original)",1313392,39,20,ATIVO,UNIDADE,2467.2,123.36
"Caderno espiral (pequeno) 1/4 capa dura.",1313395,20,915,ATIVO,UNIDADE,2342.4,2.56
"Caixa de arquivo morto polionda",1313396,22,1282,ATIVO,UNIDADE,2999.88,2.34
"Livro Ata pautado com 100 folhas.",1313398,81,1140,ATIVO,UNIDADE,7296,6.4
"Cola Branca não toxica 110g",1313401,49,595,ATIVO,UNIDADE,755.65,1.27
"Pasta L",1315546,104,380,ATIVO,PACOTE,1805,4.75
"EXPOSITOR de informações",1315565,61,420,ATIVO,UNIDADE,4384.8,10.44
"CORRETIVO LIQUIDO 18ML",1317618,53,100,ATIVO,CAIXA,997,9.97
"Tinta Reabastecedora",1319616,131,369,ATIVO,UNIDADE,10697.31,28.99
"Grampo para grampeador galvanizado 26/6 caixa com 5000",1319620,73,1030,ATIVO,CAIXA,2678,2.6
