descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Curativo de Hidrogel",4445877,200,VENCEU,TUB,6274,31.37
"CURATIVO DE ESPUMA COM HIDROCELULAR 10 x 10CM",4445881,50,VENCEU,UN,3200,64
"CURATIVO DE ESPUMA COM HIDROCELULAR 12,5 x 12,5CM",4445882,50,VENCEU,UN,5500,110
"Solução para irrigação/limpeza de betaina e 99,8% de água pu",4445884,50,VENCEU,FR,7750,155
"Sistema de pressão negativa portátil",4445888,10,VENCEU,UN,17000,1700
"Curativo constituído de espuma em 100% poliuretano 10 cm x 8",4445889,30,VENCEU,UN,15000,500
"Curativo constituído de espuma em 100% poliuretano - Kit 20",4445890,15,VENCEU,UN,10698.75,713.25
"Dispositivo coletor de exsudato 300ml",4445891,12,VENCEU,UN,5184,432
"Dispositivo coletor de exsudato 750ml",4445892,10,VENCEU,UN,11340,1134
"Compressa não aderente 10x10cm",4445893,1000,VENCEU,UN,2750,2.75
"Compressa não aderente Tamanho 20x10cm",4445894,1000,VENCEU,UN,4950,4.95
"Filme de poliuretano transparente e impermeável 10cmx10m",4445898,10,PERDEU,ROL,1852.2,185.22
"Filme de poliuretano transparente e impermeável 15cmx10m",4445899,5,PERDEU,ROL,1250,250
"Curativo em forma de pomada",4445901,150,VENCEU,TUB,7050,47
"Cobertura de ação antimicrobiana nível de prata disponibilizado para utilização por 3 dias tamanho 10 cm x 10 cm",4445902,60,VENCEU,UN,7032,117.2
"Cobertura de ação antimicrobiana 10 cm x 12,5 cm",4445903,20,VENCEU,UN,4560,228
