ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-04-30,2021-04-30,"itens_06ae2fdc-9681-4e8c-92f6-a396f033e3c2.csv",124," "
2020,2020-04-30,2021-04-30,"itens_fa9a5243-bb90-4d7f-9fc2-cda9cc80da89.csv",129," "
2020,2020-04-30,2021-04-30,"itens_b41cc7cf-1186-4de3-9754-786740836844.csv",23," "
2020,2020-04-30,2021-04-30,"itens_f1e694ef-d83d-4758-8f09-88c7edffb0c4.csv",123," "
2020,2020-04-30,2021-04-30,"itens_6196755a-5e4e-4825-aad6-c840f5f13a16.csv",130," "
2020,2020-04-30,2021-04-30,"itens_2df53fc7-e672-4da7-bb9f-ab0ae099dde6.csv",128," "
2020,2020-04-30,2021-04-30,"itens_07ba668a-f8ef-456d-b59f-936387b7e5b5.csv",125," "
2020,2020-04-30,2021-04-30,"itens_6be71fb8-b594-4ad9-888e-022b35447bb6.csv",121," "
2020,2020-04-30,2021-04-30,"itens_f4fa0a3f-d084-4392-95c7-704934cfc37d.csv",122," "
2020,2020-04-30,2021-04-30,"itens_83430273-2018-40d7-9b14-0ec7b92ac551.csv",126," "
2020,2020-04-30,2021-04-30,"itens_2b6236c8-767c-4f40-ae36-1177f56329b7.csv",127," "
2020,2020-04-30,2021-04-30,"itens_18edd74f-ed29-4cfd-bbe5-f7cfb789f1a9.csv",211," "
