descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Alentador de mistura de base",0,1,VENCEU," ",3501.86,3501.86
"Bomba óleo queimador secador",0,3,VENCEU," ",3195.69,1065.23
"Caixa condulete ¾",0,100,VENCEU," ",362,3.62
"CHAVE TRIPOLAR 15A",0,10,VENCEU," ",294.4,29.44
"Conj. Filtro e lubrificador pneumático ¼",0,4,VENCEU," ",550.52,137.63
"Contator 3rt 1015 24v",0,3,VENCEU," ",858.63,286.21
"Contator 3rt10-25 380v",0,3,VENCEU," ",496.8,165.6
"Correia 13x0895",0,20,VENCEU," ",581,29.05
"Correia 13x1325",0,20,VENCEU," ",696.4,34.82
"Correia c122",0,20,VENCEU," ",1162,58.1
"Corrente elevador carreg. Asfalto",0,14,VENCEU," ",8468.6,604.9
"Dimer dilm65220v",0,2,VENCEU," ",831.44,415.72
"Disjuntor motor elétrico 90A a120A",0,3,VENCEU," ",1124.52,374.84
"Eixo de encaixe estriado com tratamento térmico suporte seca",0,1,VENCEU," ",7095.66,7095.66
"Eixo suporte engrenagem elevador de carreg. Asfalto",0,4,VENCEU," ",4840,1210
"Engrenagem traciona mento elevador carreg. Asfalto",0,4,VENCEU," ",8130.56,2032.64
"Filtro manga poliéster",0,112,VENCEU," ",14461.44,129.12
"Gaiola filtro manga poliéster",0,112,VENCEU," ",19653.76,175.48
"Mancal fl-211",0,50,VENCEU," ",2264.5,45.29
"Mangueira Pneumática 1/4",0,150,VENCEU," ",763.5,5.09
"Motor elétrico 1.1/2cv WEG",0,3,VENCEU," ",1359.27,453.09
"MOTOR ELETRICO 15CV WEG",0,1,VENCEU," ",2865.07,2865.07
"Motor elétrico 4cv WEG",0,3,VENCEU," ",6925.47,2308.49
"Motor redutor gd40",0,4,VENCEU," ",17681.44,4420.36
"Parafuso aço 8.8 1/2.5 com porca",0,100,VENCEU," ",695,6.95
"Parafuso aço 8.8 3/8.2.1/2 com porca",0,100,VENCEU," ",558,5.58
"Queimador S-B26",0,1,VENCEU," ",6791.45,6791.45
"Rolamento mancal fl 211",0,50,VENCEU," ",3731.5,74.63
"Rolete correia transp. Da base",0,30,VENCEU," ",11121.9,370.73
"Rolete tambor secador",0,2,VENCEU," ",4296.14,2148.07
"Sinalizador break 250bv",0,2,VENCEU," ",518.44,259.22
"Soft starter ssw07-45ª",0,2,VENCEU," ",3274.92,1637.46
"Temporizador tdh033",0,6,VENCEU," ",1238.34,206.39
"Válvula pneumática ¼",0,3,VENCEU," ",409.08,136.36
"Serviço mecânico manutenção",0,200,VENCEU," ",20796,103.98
"Serviço eletricista",0,100,VENCEU," ",7062,70.62
"Serviço usinagem torno e solda",0,150,VENCEU," ",21142.5,140.95
