descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"LAMPADA BULBO LED 30W 220V 6500K 25.000 HORAS",1299100,157,600,ATIVO,PEÇA,30468,50.78
"LAMPADA FLUORESCENTE  20W",1299101,160,800,ATIVO,PEÇA,5784,7.23
"TERMINAL PRE-ISOL. TPT 10.6",1299102,219,50,ATIVO,PEÇA,49,0.98
"TERMINAL TUBOLAR 10MM²",1299103,222,500,ATIVO,PEÇA,75,0.15
"TRILHO TSG 35MM (CONTACTOR)P/MT",1299104,237,6,ATIVO,PEÇA,59.76,9.96
"TUBO TERMOCONTRATIL 25,0 / 12,5 VERM",1299105,241,25,ATIVO,METRO,296.75,11.87
"TUBO TERMOCONTRATIL 35,0 / 17,5 BRANCO",1299106,243,15,ATIVO,METRO,370.65,24.71
"TUBO TERMOCONTRATIL 51,0 / 25,0 PRETO",1299107,251,8,ATIVO,METRO,250.8,31.35
"PARAFUSO  AA  3,9 X 32  CAB.PANELA",1299108,182,1500,ATIVO,PEÇA,315,0.21
"PLUG 2P+T 20A",1299109,190,20,ATIVO,PEÇA,96.6,4.83
"Protetor de surto 40ka 440v",1299110,196,90,ATIVO,PEÇA,3041.1,33.79
"SINALEIRO VERDE 220V AD16-22DG",1299111,207,10,ATIVO,PEÇA,79.1,7.91
"SINALEIRO VERMELHO 220V AD16-22DR",1299112,208,16,ATIVO,PEÇA,126.56,7.91
"CABO FLEX 750V-  10,00MM-PRETO",1299113,41,4500,ATIVO,METRO,21105,4.69
"CABO FLEX 750V-   4,0MM-VERDE",1299114,33,15000,ATIVO,METRO,28500,1.9
"CABO FLEX 750V-   2,5MM-VERMELHO",1299115,30,30000,ATIVO,METRO,33300,1.11
"CABO FLEX 750V-   10MM  AZUL",1299116,26,7000,ATIVO,METRO,33530,4.79
"BLOCO CONT. AUX. BC 1NF COM. E SINAL CSW",1299117,13,8,ATIVO,PEÇA,105.44,13.18
"CAPACITOR TRIF.-380V-20,0 KVAR UCW-T",1299118,84,2,ATIVO,PEÇA,966.82,483.41
"CAIXA POLIWETZEL 1/2-3/4 LPWI-10/15",1299119,68,4,ATIVO,PEÇA,23.04,5.76
"Cabo sint. 1kv 25,0mm-azul",1299120,55,2300,ATIVO,METRO,29647,12.89
"Caixa ar lig com disjuntor 20a",1299121,60,100,ATIVO,PEÇA,2334,23.34
"FITA ISOLANTE P-22-20MTS-PRETO",1301170,134,400,ATIVO,ROLO,1992,4.98
"FLANGE COMANDO E SINALIZACAO",1301171,135,23,ATIVO,PEÇA,119.14,5.18
"GRELHA DE SOBREPOR P/ VENTIL 205X205MM",1301172,138,2,ATIVO,PEÇA,105.48,52.74
"ISOLADOR DE BARRAMENTO 50X50MM ROSCA 1/4",1301173,150,20,ATIVO,PEÇA,278.4,13.92
"Lampada bulbo led 75w 220v",1301174,159,350,ATIVO,PEÇA,34009.5,97.17
"DISJUNTOR CAIXA MOLDADA 150A",1301175,105,5,ATIVO,PEÇA,2587.95,517.59
"DISJUNTOR CAIXA MOLDADA 175A",1301176,107,1,ATIVO,PEÇA,649.43,649.43
"DISJUNTOR CAIXA MOLDADA 225A",1301177,108,2,ATIVO,PEÇA,1503.94,751.97
"DISJUNTOR CAIXA MOLDADA 800A 65KA",1301178,110,1,ATIVO,PEÇA,5761.82,5761.82
"DISJUNTOR MONOF. MDW C 32",1301179,114,105,ATIVO,PEÇA,800.1,7.62
"DISJUNTOR MONOF. MDW C 50",1301180,115,1,ATIVO,PEÇA,10.06,10.06
"DISJUNTOR TRIF. MDW C32-3",1301181,119,38,ATIVO,PEÇA,1521.52,40.04
"ELETRODUTO PVC 1 - BRANCO",1301182,123,100,ATIVO,METRO,376,3.76
"TERMINAL PRE-ISOL. TPF-1,5-4 TPF 21.4",1301183,217,700,ATIVO,PEÇA,238,0.34
"TOMADA ARTIS BCA 2P+T",1301184,226,250,ATIVO,PEÇA,1197.5,4.79
"TOMADA PARA CONDULETE 20A - 2P+T",1301185,229,100,ATIVO,PEÇA,596,5.96
"TOMADAS MONOFASICAS P CONDULETE 20A 2P+T",1301186,232,15,ATIVO,PEÇA,89.4,5.96
"TUBO TERMOCONTRATIL 50,0 / 25,0 BRANCO",1301187,249,8,ATIVO,METRO,240.64,30.08
"PAINEL MD COMPL. 1900X1200X600MM 480190",1301188,181,1,ATIVO,PEÇA,4980.55,4980.55
"COMUTADOR CSW-CK2F45 KNOB FIXO",1301189,90,1,ATIVO,PEÇA,46.49,46.49
"CHAVE DE VELOCIDADE VENTILADOR OSCILANTE EXT.",1301190,88,100,ATIVO,PEÇA,2334,23.34
"CABO FLEX 750V-   6,0MM-VERDE",1301191,39,8000,ATIVO,METRO,21120,2.64
"CABO DE COBRE NU - 50MM",1301192,18,100,ATIVO,kg,4981,49.81
"C.D.  SOBR.  P/18 DISJ. NEMA E 24 DIN",1301193,17,30,ATIVO,PEÇA,2789.1,92.97
"ABRACADEIRA  T-120R  (39 CM) PRETO",1301194,3,3000,ATIVO,PEÇA,1770,0.59
"CAIXA TRIF. 6 ACESSO DPS E DISJUNTOR",1301195,69,30,ATIVO,PEÇA,3222.6,107.42
"CAIXA INSPECAO PVC 32 X 40 GRANDE",1301196,64,185,ATIVO,PEÇA,2331,12.6
"CAIXA 4 X 2 UNIVERSAL  BRANCA",1301197,59,250,ATIVO,PEÇA,927.5,3.71
"GRAMPO ATERRAMENTO DUPLO P/CABO10/35GTDU",1303224,136,10,ATIVO,PEÇA,149.9,14.99
"INTER. ART BCA-1 TEC-SIM.C/TOMADA",1303225,141,500,ATIVO,PEÇA,4125,8.25
"ISOLADOR DE BARRAMENTO 30X60MM ROSCA 1/4",1303226,148,22,ATIVO,PEÇA,211.64,9.62
"ISOLADOR DE BARRAMENTO 50X60MM ROSCA 3/8",1303227,151,29,ATIVO,PEÇA,407.74,14.06
"L/E TOMADA 2P+T 10A",1303228,156,1000,ATIVO,PEÇA,7320,7.32
"Luminaria blindada 2x40w ip 66",1303229,165,60,ATIVO,PEÇA,4391.4,73.19
"LUVA PARA EMENDA 10MM²",1303230,170,10,ATIVO,PEÇA,6.7,0.67
"DISJUNTOR MONOF. MDW C 10",1303231,111,107,ATIVO,PEÇA,815.34,7.62
"DISJUNTOR MONOF. MDW C 16",1303232,112,222,ATIVO,PEÇA,1691.64,7.62
"DISJUNTOR TRIF. MDW C10-3",1303233,116,35,ATIVO,PEÇA,1401.4,40.04
"EXAUSTOR 40CM PRETO 220V",1303234,127,1,ATIVO,PEÇA,188.97,188.97
"MINI DISJUNTOR 1P  25A",1303235,173,150,ATIVO,PEÇA,805.5,5.37
"TOMADA ARTIS BCA 3P  20A",1303236,227,77,ATIVO,PEÇA,485.1,6.3
"TUBO TERMOCONTRATIL 25,0 / 12,5 BRANCO",1303237,240,25,ATIVO,METRO,246.5,9.86
