"FILTRO DIESEL	71101915",0,16,PERDEU," ",736,46
"FILTRO SEPARADOR 	71101919",0,16,PERDEU," ",864,54
"FILTRO AR PRIMÁRIO	71102720",0,10,PERDEU," ",1810,181
"FILTRO AR SECUNDÁRIO	71102719",0,10,PERDEU," ",1150,115
"FILTRO DÁGUA 	9672301",0,10,PERDEU," ",880,88
"FILTRO HIDRÁULICO	1930836",0,8,PERDEU," ",688,86
"FILTRO DIFERENCIAL	75310446",0,6,PERDEU," ",1026,171
"FILTRO SUCÇÃO	73161153",0,6,PERDEU," ",1224,204
"FILTRO	75289018",0,8,PERDEU," ",864,108
"FILTRO TRANSMISSÃO	73162722",0,10,PERDEU," ",3720,372
"FILTRO AR CONDICIONADO	75254545",0,6,PERDEU," ",804,134
"FILTRO	75325672",0,8,PERDEU," ",992,124
"FILTRO	71101957",0,10,PERDEU," ",850,85
"FILTRO	75312820",0,6,PERDEU," ",2016,336
"FILTRO	73125853",0,8,PERDEU," ",704,88
"FILTRO	79107317",0,6,PERDEU," ",444,74
"FILTRO HIDRÁULICO	2526831",0,6,PERDEU," ",636,106
"FILTRO AR SECUNDÁRIO	3340046",0,8,PERDEU," ",536,67
"FILTRO AR PRIMÁRIO	3340045",0,8,PERDEU," ",888,111
"FILTRO LUBRIFICANTE 	3339238",0,10,PERDEU," ",460,46
"FILTRO TRANSMISSÃO	247052",0,6,PERDEU," ",522,87
"FILTRO DIESEL	12709444",0,10,PERDEU," ",390,39
"FILTRO LUBRIFICANTE 	76194572",0,12,PERDEU," ",1056,88
"FILTRO DIESEL PRIMÁRIO	87400496",0,12,PERDEU," ",1020,85
"FILTRO DIESEL SECUNDÁRIO	86990957",0,12,PERDEU," ",1272,106
"FILTRO SEPARADOR 	84993233",0,12,PERDEU," ",900,75
"FILTRO AR PRIMÁRIO	87682990",0,12,PERDEU," ",1236,103
"FILTRO AR SECUNDÁRIO	87683000",0,12,PERDEU," ",852,71
"FILTRO HIDRÁULICO	87409662",0,8,PERDEU," ",1912,239
"FILTRO TRANSMISSÃO	87519452",0,8,PERDEU," ",2064,258
"FILTRO AR CONDICIONADO	330014A1",0,6,PERDEU," ",1302,217
"FILTRO DIESEL	84403847",0,12,PERDEU," ",792,66
"FILTRO AR CONDICIONADO	87314367",0,6,PERDEU," ",690,115
"FILTRO AR SECUNDÁRIO	84217229",0,10,PERDEU," ",950,95
"FILTRO AR PRIMÁRIO	87682999",0,10,PERDEU," ",1150,115
"FILTRO HIDRÁULICO	84226272",0,10,PERDEU," ",2690,269
"FILTRO SEPARADOR 	87803444",0,12,PERDEU," ",1368,114
"FILTRO DIESEL	84171692",0,12,PERDEU," ",1116,93
"FILTRO TRANSMISSÃO	86982180",0,10,PERDEU," ",2530,253
"FILTRO DE TELA 	278534A1",0,4,PERDEU," ",556,139
"FILTRO AR SECUNDÁRIO	71102625",0,24,PERDEU," ",1920,80
"FILTRO AR PRIMÁRIO	71102626",0,24,PERDEU," ",2760,115
"FILTRO SEPARADOR 	84993233",0,24,PERDEU," ",2208,92
"FILTRO DIESEL	86990957",0,24,PERDEU," ",1968,82
"FILTRO LUBRIFICANTE 	71101726",0,24,PERDEU," ",1200,50
"FILTRO TRANSMISSÃO	85817004",0,10,PERDEU," ",2410,241
"FILTRO COMBUSTÍVEL	75241002",0,24,PERDEU," ",2040,85
"FILTRO HIDRÁULICO	73124631",0,10,PERDEU," ",2050,205
"FILTRO AR PRIMÁRIO	499510",0,6,PERDEU," ",660,110
"FILTRO AR SECUNDÁRIO	499511",0,6,PERDEU," ",318,53
"FILTRO HIDRÁULICO	3356657",0,6,PERDEU," ",684,114
"FILTRO DIESEL 	498852",0,10,PERDEU," ",590,59
"FILTRO LUBRIFICANTE 	497771",0,10,PERDEU," ",660,66
"FILTRO	69302107-95",0,6,PERDEU," ",786,131
"FILTRO 	4012271",0,6,PERDEU," ",228,38
"FILTRO	Z92060037",0,10,PERDEU," ",430,43
"FILTRO	Z92060081",0,10,PERDEU," ",820,82
"FILTRO	Z92060080",0,10,PERDEU," ",870,87
"FILTRO	87803197",0,12,PERDEU," ",1104,92
"FILTRO	87400496",0,12,PERDEU," ",516,43
"FILTRO	R57888",0,6,PERDEU," ",138,23
"FILTRO RESPIRO	2992447",0,6,PERDEU," ",978,163
"FILTRO HIDRÁULICO	47131182",0,6,PERDEU," ",642,107
"FILTRO HIDRÁULICO	254353A1",0,4,PERDEU," ",1072,268
"FILTRO	87346332",0,6,PERDEU," ",2208,368
"FILTRO TELA	426784A1",0,6,PERDEU," ",1974,329
"FILTRO AR PRIMÁRIO 	87577657",0,4,PERDEU," ",1200,300
"FILTRO AR SECUNDÁRIO 	87577656",0,3,PERDEU," ",2355,785
"FILTRO AR INTERNO	219001058",0,10,PERDEU," ",520,52
"FILTRO AR EXTERNO	219001057",0,10,PERDEU," ",810,81
"FILTRO HIDRÁULICO	936974Q",0,6,PERDEU," ",2562,427
"FILTRO DIESEL	219001068",0,20,PERDEU," ",420,21
"FILTRO LUBRIFICANTE 	219000397",0,10,PERDEU," ",560,56
"FILTRO TRANSMISSÃO	219000751",0,6,PERDEU," ",960,160
"LUBRIFICANTE 	65055105028A",0,10,PERDEU," ",800,80
"FILTRO DIESEL	65125035016B",0,10,PERDEU," ",950,95
"FILTRO SEPARADOR 	K1006530",0,10,PERDEU," ",2040,204
"FILTRO AR INTERNO	47400039",0,6,PERDEU," ",858,143
"FILTRO AR  EXTERNO	47400040",0,6,PERDEU," ",1446,241
"FILTRO SUCÇÃO	24749016A",0,4,PERDEU," ",700,175
"FILTRO HIDRÁULICO	47400055",0,4,PERDEU," ",760,190
"FILTRO PILOTO	24711154",0,4,PERDEU," ",340,85
"FILTRO AR CONDICIONADO	K1002210",0,4,PERDEU," ",428,107
"FILTRO AR EXTERNO	4700394686",0,6,PERDEU," ",1638,273
"FILTRO AR INTERNO	4700394687",0,6,PERDEU," ",864,144
"FILTRO AR CONDICONADO	7,89339E+12",0,4,PERDEU," ",224,56
"FILTRO LUBRIFICANTE	4700878032",0,10,PERDEU," ",880,88
"FILTRO DIESEL 	4700878031",0,10,PERDEU," ",810,81
"FILTRO SEPARADOR 	4700873561",0,10,PERDEU," ",1430,143
"FILTRO AR EXTERNO	2015149167",0,6,PERDEU," ",972,162
"FILTRO AR INTERNO	2015149166",0,6,PERDEU," ",804,134
"FILTRO DIESEL SECUNDÁRIO	2015903640",0,10,PERDEU," ",1280,128
"FILTRO LUBRIFICANTE 	2015832022",0,10,PERDEU," ",1270,127
"FILTRO DIESEL PRIMÁRIO	2015120100",0,10,PERDEU," ",1830,183
"FILTRO AR EXTERNO	1930824",0,6,PERDEU," ",690,115
"FILTRO AR INTERNO	1930825",0,6,PERDEU," ",450,75
"FILTRO DIESEL EXTERNO	84465002",0,8,PERDEU," ",216,27
"FILTRO DIESEL INTERNO	87800220",0,8,PERDEU," ",768,96
"FILTRO HIDRÁULICO	48028391",0,4,PERDEU," ",816,204
"FILTRO LUBRIFICANTE 	1909102",0,8,PERDEU," ",520,65
"FILTRO HIDRÁULICO	82824884",0,6,PERDEU," ",1068,178
"FILTRO AR EXTERNO	87574362",0,6,PERDEU," ",642,107
"FILTRO AR INTERNO	87574363",0,6,PERDEU," ",468,78
"FILTRO DIESEL	85281496",0,10,PERDEU," ",280,28
"FILTRO LUBRIFICANTE 	87854900",0,10,PERDEU," ",540,54
"FILTRO HIDRÁULICO	11402880",0,6,PERDEU," ",978,163
"FILTRO AR EXTERNO	11401212",0,6,PERDEU," ",660,110
"FILTRO AR INTERNO	11401210",0,6,PERDEU," ",444,74
"FILTRO DIESEL	11102589",0,10,PERDEU," ",390,39
"FILTRO LUBRIFICANTE 	11803693",0,10,PERDEU," ",70,7
"FILTRO AR INTERNO	11N822150",0,6,PERDEU," ",1152,192
"FILTRO AR EXTERNO	11N822140",0,6,PERDEU," ",1632,272
"FILTRO HIDRÁULICO	20Y6031121",0,6,PERDEU," ",1344,224
"FILTRO DIESEL	11LG70010",0,10,PERDEU," ",730,73
"FILTRO LUBRIFICANTE 	11N870110",0,10,PERDEU," ",940,94
"FILTRO TRANSMISSÃO	ZGAQ02400",0,6,PERDEU," ",1608,268
"FILTRO SUCÇÃO TANQUE 	31LH60070",0,2,PERDEU," ",340,170
"FILTRO COMBUSTÍVEL 	9405050747",0,10,PERDEU," ",420,42
"FILTRO EXTERNO 	30943204",0,6,PERDEU," ",462,77
"FILTRO INTERNO 	30943200",0,6,PERDEU," ",318,53
"FILTRO DIESEL 	1457429359",0,10,PERDEU," ",260,26
"FILTRO LUBRIFICANTE 	836436346",0,10,PERDEU," ",470,47
