ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-10-01,2021-10-01,"itens_357ebec0-eebf-4086-b511-f6214890ab2b.csv",28," "
2020,2020-10-01,2021-10-01,"itens_d2fddff3-be63-46ad-a34a-f219988dec33.csv",128," "
2020,2020-10-01,2021-10-01,"itens_61193382-7715-44f4-bb39-f26e35ef49b5.csv",131," "
2020,2020-10-01,2021-10-01,"itens_3311595e-6af2-4734-b34c-412c75169d21.csv",125," "
2020,2020-10-01,2021-10-01,"itens_13101355-c0a2-4efc-a1d8-dfc42fe6e69c.csv",122," "
2020,2020-10-01,2021-10-01,"itens_40f36521-f88f-402e-a9a4-8e24eb1cb01a.csv",124," "
2020,2020-10-01,2021-10-01,"itens_3b9662d7-ba39-4b76-a941-88d9e6bc5b84.csv",126," "
2020,2020-10-01,2021-10-01,"itens_8b36bb04-ff7a-400b-b587-03be3ddd0acc.csv",117," "
2020,2020-10-01,2021-10-01,"itens_0bd8a71a-3146-44f8-8e52-e6ba7b3bc9b3.csv",121," "
2020,2020-10-01,2021-10-01,"itens_fa4cfbc1-3b91-4932-a2b4-5ebe18313ca6.csv",127," "
2020,2020-10-01,2021-10-01,"itens_34d669eb-1195-4277-857c-82ec6523bbea.csv",130," "
2020,2020-10-01,2021-10-01,"itens_bed85686-6f4e-4143-b2c2-ff30ee591b7c.csv",118," "
2020,2020-10-01,2021-10-01,"itens_b43167a3-4712-404a-8263-6813aa1d8cdf.csv",132," "
2020,2020-10-01,2021-10-01,"itens_1bdb2ee6-67e7-4c95-9ffb-ec79d114a4a6.csv",119," "
2020,2020-10-01,2021-10-01,"itens_ebdb2dee-3777-4c8b-ab71-8ec526ba27bf.csv",120," "
2020,2020-10-01,2021-10-01,"itens_7168ab43-a785-45a2-b41c-8197e0fb61d3.csv",129," "
2020,2020-10-01,2021-10-01,"itens_5a8391e3-9ed7-4c44-a27b-56c7bb75400f.csv",123," "
