acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1048,2020,"APLICAÇÕES DIRETAS","Transferências de Convênios - Estado/Saúde",10,0,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1048,2020,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Saúde",10,0,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
