ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-03-18,2021-03-18,"itens_2cb46f51-72e4-4588-a330-c0dba8bc1eb6.csv",109," "
2020,2020-03-18,2021-03-18,"itens_b979640c-9168-4407-95d3-59bff4a64fba.csv",19," "
2020,2020-03-18,2021-03-18,"itens_9b315dbe-258b-4273-b986-dcdc03ef38db.csv",106," "
2020,2020-03-18,2021-03-18,"itens_92be0047-84e1-4db2-9977-3cc6b5f4cc23.csv",113," "
2020,2020-03-18,2021-03-18,"itens_aa948e16-6f2e-4374-bacf-5d4627bfd6e0.csv",112," "
2020,2020-03-18,2021-03-18,"itens_1dc36b3f-d27a-498e-8e84-dd49d310f9b1.csv",107," "
2020,2020-03-18,2021-03-18,"itens_d6c169b7-ed42-4b72-a9ba-a720f7218a3c.csv",110," "
2020,2020-03-18,2021-03-18,"itens_6cac96be-ec35-4a1d-8f5d-ec2e83df387e.csv",104," "
2020,2020-03-18,2021-03-18,"itens_55ec3866-f5a1-40c0-b918-923fd0eac9d3.csv",108," "
2020,2020-03-18,2021-03-18,"itens_f86b84b3-71c6-4ec0-bdc2-ec51669871fb.csv",111," "
2020,2020-03-18,2021-03-18,"itens_9094a551-6394-45dc-86a2-538c2d925256.csv",105," "
