descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Luminária Flex Sobrepor 32w Em Led 60cm",1300773,78,30,ATIVO,UNIDADE,1020,34
"Balde PVC 15 litros simples",1302793,102,4,ATIVO,UNIDADE,21.52,5.38
Multi-inseticida,1304842,128,15,ATIVO,EMBALAGEM,121.5,8.1
"Óleo anti-desingripante spray 300 ml",1306893,146,50,ATIVO,EMBALAGEM,242,4.84
"Massa Adesiva Epóxi",1310932,150,5,ATIVO,EMBALAGEM,32.4,6.48
"Caixa organizadora 56L",1310936,109,20,ATIVO,UNIDADE,866,43.3
"Lixeira plástica 65 lts redonda simples com tampa",1310937,133,4,ATIVO,UNIDADE,123.6,30.9
"Areia lavada média",1310948,27,20,ATIVO,"METRO CUBICO",1000,50
"Lâmpada geladeira/fogão clara 40w E27",1312902,73,20,ATIVO,UNIDADE,66,3.3
"Formicida gel",1315093,126,20,ATIVO,EMBALAGEM,194,9.7
"AREIA LAVADA GROSSA",1315100,28,20,ATIVO,"METRO CUBICO",1000,50
"CABO FLEXIVEL 16MM",1315102,48,100,ATIVO,METRO,500,5
"Cadeado nº 60mm",1317125,108,2,ATIVO,UNIDADE,70.2,35.1
