descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FIAT PALIO WK TREKK 1.6 2013",1298696,25,1,ATIVO,UNIDADE,30,30
"VW GOLF 2.0 2013",1300783,28,1,ATIVO,UNIDADE,30,30
"HONDA XR 250 TORNADO 2005",1304852,1,1,ATIVO,UNIDADE,30,30
"FORD	FIESTA 1.6 FLEX	2012",1304853,13,1,ATIVO,UNIDADE,30,30
"VW UP MOVE MA 2015",1306909,19,1,ATIVO,UNIDADE,30,30
"FORD	F250 2008",1308895,23,1,ATIVO,UNIDADE,30,30
"HYUNDAI HB20 1.0 M	2018",1315106,29,1,ATIVO,UNIDADE,30,30
"VW FOX TL MBV",1315107,21,1,ATIVO,UNIDADE,30,30
"VW JETTA RL AF 2018",1317136,31,1,ATIVO,UNIDADE,30,30
"HONDA CG 150 TITAN ES 2008",1317137,2,1,ATIVO,UNIDADE,30,30
"RENAULT LOGAN PRI 1616V 2009",1319161,9,1,ATIVO,UNIDADE,30,30
"FORD	KA SE 1.5 HÁ B 2018",1319162,17,1,ATIVO,UNIDADE,30,30
