ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-08-04,2021-08-04,"itens_c4d84b64-6b6b-4f24-bc59-b12c0855923c.csv",96," "
2020,2020-08-04,2021-08-04,"itens_24d30858-9f30-471e-b120-6171ec1caed3.csv",19," "
