descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO,1,1,700," ",KG,8330,11.9
"Amido de milho",5,5,500," ",KG,3175,6.35
"ARROZ INTEGRAL",6,6,100," ",KG,470,4.7
"BATATA PALHA",7,7,700," ",PCT,4144,5.92
CAFÉ,14,14,1000," ",PCT,10250,10.25
"coco ralado",16,16,450," ",UNI,2655,5.9
"creme de leite",18,18,500," ",UNI,1805,3.61
"DOCE DE LEITE",20,20,700," ",UNI,3710,5.3
"extrato de tomate",22,22,2000," ",UNI,6280,3.14
"FARINHA DE TRIGO",24,24,2000," ",KG,5960,2.98
"Fermento em po",26,26,500," ",UNI,3540,7.08
"FUBÁ DE MILHO",27,27,150," ",KG,532.5,3.55
GELATINA,28,28,650," ",UNI,1950,3
"leite condensado",29,29,600," ",UNI,2556,4.26
MACARRÃO,32,32,1200," ",PCT,4800,4
"MACARRÃO INTEGRAL",33,33,200," ",PCT,960,4.8
MAIONESE,35,35,400," ",UNI,2396,5.99
MARGARINA,36,36,500," ",KG,4100,8.2
"MILHO CANJICA",37,37,150," ",UNI,525,3.5
"pêssego em calda",43,43,125," ",LAT,1331.25,10.65
"sal refinado iodado",46,46,500," ",KG,950,1.9
VINAGRE,53,53,600," ",LIT,1230,2.05
"MILHO PARA PIPOCA",54,54,700," ",PCT,2590,3.7
"POLVILHO AZEDO",55,55,250," ",PCT,2037.5,8.15
"LEITE SEM LACTOSE",66,66,150," ",LIT,705,4.7
"FILE DE PEIXE CONGELADO (TILÁPIA)",59,59,750," ",KG,24000,32
"FILE DE PEIXE CONGELADO (TILÁPIA)",60,60,2250," ",KG,72000,32
"FILÉ DE FRANGO CONGELADO (SASSAMI)",61,61,2500," ",KG,32900,13.16
"SOBRECOXA DESOSSADA",62,62,2000," ",KG,26500,13.25
"COXA E SOBRECOXA DE FRANGO",65,65,2500," ",KG,23950,9.58
COLORAU,17,17,300," ",KG,2430,8.1
"SUCO NATURAL",50,50,1250," ",UNI,37312.5,29.85
"SUCO NATURAL",51,51,3750," ",UNI,111937.5,29.85
"PERNIL SUÍNO CORTADO EM CUBOS",58,58,2000," ",KG,42700,21.35
"Acém Bovino Moído",63,63,2500," ",KG,60375,24.15
"Acém Bovino",64,64,2000," ",KG,47400,23.7
"ACHOCOLATADO EM PÓ ZERO AÇÚCAR, LACTOSE E GLUTÉN",2,2,80," ",LAT,2472,30.9
"AÇÚCAR REFINADO",3,3,2000," ",KG,6100,3.05
"ADOÇANTE DIETÉTICO LÍQUIDO",4,4,80," ",UNI,472,5.9
"BEBIDA SABOR MORANGO",8,8,400," ",KG,7920,19.8
"BISCOITO BROA DE POLVILHO  DIVERSOS SABORES  (AMENDOIM, COCO",9,9,700," ",KG,15470,22.1
"BISCOITO MAISENA  DE CHOCOLATE - SEM LEITE",10,10,700," ",KG,10150,14.5
"BISCOITO DE COCO - SEM LEITE",11,11,650," ",KG,9425,14.5
"BISCOITO SALGADO INTEGRAL - SEM LEITE",12,12,200," ",KG,2780,13.9
"BOLACHA AGUA E SAL",13,13,700," ",PCT,3920,5.6
"canela em pó",15,15,200," ",PT,766,3.83
"Creme de leite sem lactose",19,19,50," ",UNI,270,5.4
"Doce de Leite sem lactose",21,21,30," ",UNI,228,7.6
"FARINHA DE CEREAIS - Aveia",23,23,84," ",KG,2343.6,27.9
"FERMENTO BIOLOGICO",25,25,180," ",UNI,1420.2,7.89
"Leite Condensado sem lactose",30,30,20," ",UNI,137,6.85
LOURO,31,31,400," ",UNI,1660,4.15
"MACARRÃO SEM GLÚTEN",34,34,50," ",PCT,280,5.6
"milho verde",38,38,800," ",LAT,2560,3.2
"OREGANO DESIDRATADO",40,40,600," ",UNI,4194,6.99
"Pão para cachorro quente",41,41,62000," ",UNI,58280,0.94
"PÃO SEM GLÚTEN",42,42,200," ",PCT,4090,20.45
"PRESUNTO FATIADO",44,44,1200," ",KG,35100,29.25
REFRIGERANTE,45,45,1000," ",UNI,7800,7.8
"SALSICHA VERMELHA",47,47,600," ",PCT,15420,25.7
"tempero pimenta",48,48,200," ",UNI,752,3.76
"TEMPERO MANJERICÃO",49,49,300," ",UN,1230,4.1
"tempero cominho",52,52,400," ",PT,1580,3.95
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",56,56,2500," ",KG,57500,23
"CARNE - PALETA GROSSA EM CUBOS",57,57,2000," ",KG,54000,27
