descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FIAT/ DOBLO ELX 1.4 ANO 2010/2010",1321442,1,1,ATIVO,UNIDADE,1,30.5
"FIAT/PALIO HTACH ESSENCE 1.6 ANO 2012 A 2013",1321443,2,1,ATIVO,UNIDADE,1,25.5
"FIAT/PALIO WEEK TREK 1.6 ANO 2011/2014",1321444,3,1,ATIVO,UNIDADE,1,25.5
"FIAT/PALIO WEEK TREK 1.6 ANO 2013/2014",1321445,4,1,ATIVO,UNIDADE,1,25.5
"FIAT/STRADA WORKING CD ANO 2014/2015",1321446,5,1,ATIVO,UNIDADE,1,25.5
"FORD/FIESTA HATCH 1.6 FLEX 2011 A 2014",1321447,6,1,ATIVO,UNIDADE,1,25.5
"FORD/FIESTA SEDAN 1.6 FLEX ANO 2012/2012",1321448,7,1,ATIVO,UNIDADE,1,25.5
"GM/BLAZER ANO 2009 A 2010",1321449,8,1,ATIVO,UNIDADE,1,39.5
"RENAULT/DUSTER ANO 2013/2014",1321450,9,1,ATIVO,UNIDADE,1,35.5
"RENAULT/LOGAN ANO 2008 A 2013",1321451,10,1,ATIVO,UNIDADE,1,41.5
"VW/KOMBI ANO 2001/2002",1321452,11,1,ATIVO,UNIDADE,1,31.5
