descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aciclovir 200 mg.",4427669,35000,DESCLASSIFICADO,COMP,4375,0.125
"Aciclovir 50 mg/g creme",4427670,2000,DESCLASSIFICADO,BIS,3556,1.778
"Acido Acetilsalicilico 100mg",4427671,3600000,PERDEU,COMP,64080,0.0178
"Ácido Ascórbico 100mg/ mL solução injetável",4427672,1200,DESCLASSIFICADO,AMP,1404,1.17
"Ácido fólico 5mg.",4427673,400000,PERDEU,COMP,8920,0.0223
"ACIDO VALPROICO 250 MG",4427674,200000,DESCLASSIFICADO,CPLA,55200,0.276
"Ácido Valproico 50mg/mL xarope com copo-medida 100ml",4427675,7000,DESCLASSIFICADO,FR.,18809,2.687
"ACIDO VALPROICO 500MG",4427676,200000,DESCLASSIFICADO,COMP,137800,0.689
"Adenosina 6mg/mL solução injetável 2ml",4427677,1000,DESCLASSIFICADO,AMP,9646,9.646
"Adrenalina 1mg/mL 1ml",4427681,1000,DESCLASSIFICADO,AMP,1456,1.456
"AGUA DESTILADA 10ML",4427682,7000,INABILITADO,AM,1169,0.167
"Albendazol 400mg/mL suspensão oral 10ml",4427685,80000,DESCLASSIFICADO,FR.,91520,1.144
"ALOPURINOL 100 MG",4427687,100000,DESCLASSIFICADO,COMP,6100,0.061
"AMINOFILINA 100 MG",4427688,100000,DESCLASSIFICADO,COMP,6900,0.069
"Aminofilina 24mg/mL 10ml",4427689,1000,PERDEU,AMP,736,0.736
"Amiodarona,cloridrato 50mg/mL 3ml",4427691,500,PERDEU,AMP,865,1.73
"Amoxicilina 250mg/5mL",4427693,25000,DESCLASSIFICADO,FR.,51325,2.053
"AMPICILINA 500 MG",4427697,2000,VENCEU,COMP,258,0.129
"Anlodipino,besilato 5mg",4427698,1800000,DESCLASSIFICADO,COMP,45000,0.025
"ATENOLOL 50MG",4427699,1500000,DESCLASSIFICADO,COMP,51000,0.034
"Atropina 0,25mg/mL",4427700,400,DESCLASSIFICADO,AMP,286.4,0.716
"Azitromicina 200mg/5mL suspensão oral acompanha seringa dosa",4427701,2500,DESCLASSIFICADO,FR.,8612.5,3.445
"benzilpenicilina benzatina - 1.200.000 UI",4427707,15000,VENCEU,FR/AM,97500,6.5
"benzilpenicilina benzatina - 600.000 UI",4427708,8500,VENCEU,FR/AM,33150,3.9
"benzilpenicilina procaína + benzilpenicilina potássica",4427709,2000,DESCLASSIFICADO,FR/AM,9100,4.55
"Betametasona, diproprionato +  betametasona fosfato 1ml",4427710,800,VENCEU,AMP,2304,2.88
"Biperideno, cloridrato 5mg/mL 1ml",4427712,500,DESCLASSIFICADO,AMP,1171.5,2.343
"Brometo de ipratrópio 0,250mg/mL solução para inalação 20ml",4427713,1500,DESCLASSIFICADO,FR.,1074,0.716
"Brometo de N-butilescopolamina 20mg/ml",4427714,8000,DESCLASSIFICADO,AMP,8472,1.059
"Brometo de N-butilescopolamina 20mg/mL + dipirona sódica 5ml",4427715,15000,DESCLASSIFICADO,AMP,28365,1.891
"Bromidrato de fenoterol 5mg/ml solução para inalação 20ml",4427716,1500,DESCLASSIFICADO,FR.,2730,1.82
"Bupivacaína 0,25% sem vasoconstritor frasco com 20 ml",4427717,200,PERDEU,FR.,3140,15.7
"Bupivacaína 0,5 % sem vasoconstritor frasco com 20 ml",4427719,200,PERDEU,FR.,4506,22.53
