descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Fixador Citológico, 40ml",1258882,83,3000,ATIVO,FRASCO,8700,2.9
"Garrote com Auto Trava 2,5cm largura x 38cm comprimento",1258883,85,100,ATIVO,UNIDADE,579,5.79
"Garrote com Auto Trava 2,5cm largura x 45cm comprimento",1258884,86,500,ATIVO,UNIDADE,2895,5.79
"Kit de nebulização adulto",1258886,96,450,ATIVO,UNIDADE,1795.5,3.99
"Lâmina de Bisturi descartável Nº. 11.",1258887,98,50,ATIVO,CXA,995,19.9
"Lâmina de Bisturi descartável Nº. 15.",1258888,100,150,ATIVO,CXA,2925,19.5
"Sonda endotraqueal em PVC com balão nº 6,5",1258889,169,20,ATIVO,UNIDADE,54.2,2.71
"Sonda endotraqueal em PVC com balão nº 7,0",1258890,170,50,ATIVO,UNIDADE,143,2.86
"Equipo polifix",1258891,61,6000,ATIVO,UNIDADE,3300,0.55
"Sonda endotraqueal em PVC com balão nº 7,5",1258892,171,50,ATIVO,UNIDADE,143,2.86
"Sonda endotraqueal em PVC com balão nº 8,5.",1258893,173,30,ATIVO,UNIDADE,85.8,2.86
"Sonda endotraqueal em PVC com balão nº 9,0",1258894,174,20,ATIVO,UNIDADE,55.8,2.79
"Tampa Universal LuerLock, estéril, epirogênica",1258895,204,1000,ATIVO,UNIDADE,156,0.156
"Sonda endotraqueal em PVC com balão nº 8,0.",1258902,172,50,ATIVO,UNIDADE,143,2.86
"Eletrodo para Monitorização Cardíaca c/ Gel - Neonatal",1258903,58,4000,ATIVO,UNIDADE,1048,0.262
"Dispositivo para infusão endovenosa, n° 25 (apelido scalp)",1258904,54,15000,ATIVO,UNIDADE,2400,0.16
"Dispositivo para infusão endovenosa, n° 19 (apelido scalp)",1258905,53,15000,ATIVO,UNIDADE,2475,0.165
"Aparelho para Tricotomia Descartável",1258925,11,1500,ATIVO,UNIDADE,765,0.51
"Coletor urinário de perna, capacidade750mL",1258926,41,1500,ATIVO,UNIDADE,5700,3.8
"Imobilizador de cabeça resgate tipo head block adulto",1258929,94,4,ATIVO,UNIDADE,720,180
