descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cola Branca .",1273897,31,1561,ATIVO,UNIDADE,5666.43,3.63
"Cola Branca 110g",1273898,32,1232,ATIVO,UNIDADE,985.6,0.8
"Corretivo em fita",1273900,34,714,ATIVO,UNIDADE,1213.8,1.7
"Fita adesiva branca",1273906,42,791,ATIVO,UNIDADE,1613.64,2.04
"Cola Bastão no minimo 40 gr",1273907,29,924,ATIVO,UNIDADE,1275.12,1.38
"Grampeador capacidade de 100 folhas",1273915,51,135,ATIVO,UNIDADE,4522.5,33.5
"Clips 8/0",1273921,28,808,ATIVO,CAIXA,3135.04,3.88
"Borracha (amarradilha) para dinheiro nº 18",1273928,5,875,ATIVO,PACOTE,1181.25,1.35
"Borracha apagadora escritas branca escolar - nº 40.",1273929,6,421,ATIVO,CAIXA,2134.47,5.07
"Caderno brochura (pequeno) 1/4 capa dura",1273931,8,1393,ATIVO,UNIDADE,1866.62,1.34
"CAIXA PARA CORRESPONDENCIA",1273936,13,303,ATIVO,UNIDADE,7711.35,25.45
"Portas canetas",1273965,84,485,ATIVO,UNIDADE,2085.5,4.3
"PINCEL ATOMICO",1273966,83,1463,ATIVO,UNIDADE,1360.59,0.93
"Perfurador 2 furos para ate 12 folhas",1273968,81,145,ATIVO,UNIDADE,3973,27.4
"Livro Ata pautado com 100 folhas",1273977,62,868,ATIVO,UNIDADE,4235.84,4.88
"Livro Ata pautado com 200 folhas",1273978,63,560,ATIVO,UNIDADE,5376,9.6
"Livro de protocolo capa dura",1273979,64,245,ATIVO,UNIDADE,1127,4.6
"PAPEL CONTACT TRANSPARENTE.",1273981,68,128,ATIVO,UNIDADE,3904,30.5
"Pasta cartolina plastificada",1273986,73,462,ATIVO,UNIDADE,392.7,0.85
