descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Farinha de mandioca",1242871,8,1800,ATIVO,kg,2693.52,1.4964
MARGARINA;,1242872,14,1800,ATIVO,POTE,5404.68,3.0026
"OVOS  DE GALINHA",1242873,16,1800,ATIVO,DUZIA,7034.94,3.9083
"sal refinado iodado",1242874,17,1800,ATIVO,kg,1736.64,0.9648
SARDINHA,1242875,18,9000,ATIVO,LATA,17986.5,1.9985
"MACARRÃO .",1242876,13,7200,ATIVO,PACOTE,9923.04,1.3782
LEITE,1242877,12,10800,ATIVO,LITRO,24241.68,2.2446
"FEIJAO PRETO",1242878,11,5400,ATIVO,kg,18819,3.485
"FARINHA DE TRIGO",1242879,10,5400,ATIVO,kg,9835.02,1.8213
"FARINHA DE MILHO",1242880,9,1800,ATIVO,kg,2480.76,1.3782
"EXTRATO DE TOMATE",1242881,7,3600,ATIVO,kg,5635.08,1.5653
"ÓLEO DE SOJA;",1242882,15,5400,ATIVO,UNIDADE,16373.34,3.0321
CAFÉ;,1242883,5,3600,ATIVO,UNIDADE,20484.72,5.6902
"BOLACHA ÁGUA E SAL.",1242884,4,3600,ATIVO,PACOTE,7513.56,2.0871
"BISCOITO DOCE.",1242885,3,3600,ATIVO,UNIDADE,7513.56,2.0871
ARROZ;,1242886,2,3600,ATIVO,PACOTE,33314.4,9.254
"AÇUCAR REFINADO;",1242887,1,1800,ATIVO,PACOTE,16125.01,8.95834
"Doce de Leite",1242888,6,1800,ATIVO,POTE,3384.54,1.8803
