descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Mesa Escrivaninha",4427500,13,VENCEU,UNI,2208.7,169.9
BALCAO,4427501,6,DESCLASSIFICADO,UNI,10800,1800
"CADEIRA GIRATORIA",4427503,16,DESCLASSIFICADO,UND,2688,168
"CADEIRA ESTOFADA",4427504,43,VENCEU,UN,2317.7,53.9
Poltrona,4427505,20,DESCLASSIFICADO,UND,5760,288
"Armário aberto 1,00 x 0,30 x 2,00m",4427506,2,DESCLASSIFICADO,UN,770,385
"Armário aberto 1,60 x 0,37 x 2,00m",4427507,4,PERDEU,UN,1720,430
"Armário arquivo.",4427510,16,PERDEU,UN,5120,320
"Armário com 2 portas",4427511,18,VENCEU,UN,5398.2,299.9
"Armário tipo Vestiário.",4427512,2,DESCLASSIFICADO,UNI,1100,550
GAVETEIRO,4427514,6,VENCEU,UND,1199.4,199.9
"Suporte para CPU com rodízios.",4427516,12,DESCLASSIFICADO,UN,480,40
"Mesa reunião oval",4427517,1,PERDEU,UN,430,430
