descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Autoclave horizontal de mesa, elétrica, a vapor, com reserva",4428282,1,PERDEU,UNI,4600,4600
"Centrífuga analógica de bancada, 28 tubos",4428283,2,VENCEU,UNI,15280,7640
"Microscópio biológico binocular",4428284,1,PERDEU,UNI,3043.35,3043.35
"Balança plataforma veterinária digital, com coluna",4428285,1,PERDEU,UNI,2641.53,2641.53
"Mesa para necropsia veterinária em aço inox",4428286,1,PERDEU,UNI,3171.58,3171.58
"Mesa suporte para autoclave em aço inox",4428287,1,PERDEU,UNI,1564.06,1564.06
"Suporte de soro com rodízios",4428288,2,PERDEU,UNI,375.1,187.55
"Serra Mathieu para amputação, tamanho: 33 cm em aço inoxidáv",4428289,2,PERDEU,UNI,938.44,469.22
"Serra de Weiss, tamanho: 25cm,  em aço inoxidável",4428290,2,PERDEU,UNI,973.2,486.6
"Pinça Lowmann 20 cm, grande para ossos, em aço inoxidável",4428292,2,VENCEU,UNI,770,385
"Pinça anatômica dissecção 20 cm em aço inoxidável",4428293,2,VENCEU,UNI,33.04,16.52
"Pinça anatômica  Dente de Rato, tamanho 20 cm, em aço inoxid",4428294,2,VENCEU,UNI,34.06,17.03
"Tesoura cirúrgica 17 cm reta fina/fina, aço inoxidável",4428296,2,VENCEU,UNI,49.82,24.91
"Tesoura Mayo Stille 19cm curva, em aço inoxidável",4428297,2,PERDEU,UNI,74.8,37.4
"Machadinha para necropsia maciça, 27 cm, em aço inoxidável,",4428302,2,VENCEU,UNI,2240,1120
"Lâmpada de WOOD Veterinária",4428305,2,VENCEU,UNI,240,120
"Cambão retrátil veterinário",4428306,1,VENCEU,UNI,380,380
