descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ESCOVA DENTAL",1242631,12,500,ATIVO,UNIDADE,790,1.58
"FIO DENTAL.",1242632,13,50,ATIVO,UNIDADE,156.5,3.13
"LIXA PARA UNHA",1242633,14,50,ATIVO,UNIDADE,25,0.5
PENTE,1242634,16,100,ATIVO,UNIDADE,100,1
"PERFUME MASCULINO",1242645,10,20,ATIVO,UNIDADE,418,20.9
"SABONETE EM BARRA DE 13 GRAMAS",1242647,3,1000,ATIVO,UNIDADE,480,0.48
