descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"TOALHA DE ROSTO",1242806,17,40,ATIVO,UNIDADE,240,6
"TOALHA DE BANHO",1242807,16,40,ATIVO,UNIDADE,320,8
"TÊNIS MASCULINO",1242808,15,22,ATIVO,PAR,770,35
"CHINELO DE DEDO",1242809,14,21,ATIVO,UNIDADE,210,10
"REGATA MASCULINA SEM ESTAMPA",1242810,13,16,ATIVO,UNIDADE,240,15
"Meia de Listra",1242811,11,24,ATIVO,PAR,120,5
"Meião de Jogador",1242812,10,24,ATIVO,PAR,120,5
"CUECA BOX",1242813,9,40,ATIVO,UNIDADE,560,14
"CINTO MASCULINO",1242814,8,16,ATIVO,UNIDADE,320,20
"CAMISETA MASCULINA SEM ESTAMPA",1242815,7,40,ATIVO,UNIDADE,480,12
"CAMISETA ESCOLAR",1242816,6,12,ATIVO,UNIDADE,180,15
"CAMISETA MASCULINA COM ESTAMPA",1242817,5,40,ATIVO,UNIDADE,600,15
"BERMUDA MASCULINA JEANS",1242818,3,20,ATIVO,UNIDADE,1400,70
"BERMUDA MASCULINA LISO",1242819,2,12,ATIVO,UNIDADE,360,30
"BERMUDA MASCULINA ESTAMPADA",1242820,1,12,ATIVO,UNIDADE,360,30
"REGATA MASCULINA COM ESTAMPA",1242828,12,16,ATIVO,UNIDADE,272,17
"BONÉ MASCULINO",1242829,4,12,ATIVO,UNIDADE,204,17
