descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"VASSOURA DE PALHA",1282641,97,4915,ATIVO,UNIDADE,48904.25,9.95
"Tela Plastica com pedra para mictorio",1282645,93,500,ATIVO,UNIDADE,5625,11.25
"PAPEL TOALHA",1282669,66,9540,ATIVO,PACOTE,20988,2.2
"Sabão em barra;",1282684,72,5930,ATIVO,CAIXA,412135,69.5
"hipoclorito de sodio",1282690,37,8855,ATIVO,GALAO,144159.4,16.28
"Lixeira 33x60cm/20litros.",1282693,40,195,ATIVO,UNIDADE,17160,88
