descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ÓLEO DE SOJA.",1273606,37,11000,ATIVO,LITRO,30580,2.78
"SOBRE COXA DESOSSADA",1273649,53,15000,ATIVO,kg,109950,7.33
"BISCOITO BROA DE POLVILHO DE AMENDOIM",1273660,65,2100,ATIVO,PACOTE,7119,3.39
"BISCOITO BROA DE POLVILHO DE MILHO",1273661,66,2100,ATIVO,PACOTE,7119,3.39
"BISCOITO BROA DE POLVILHO DE COCO",1273662,67,2100,ATIVO,PACOTE,7119,3.39
"BISCOITO DE POLVILHO AMANTEIGADO SEM GLÚTEN E SEM LACTOSE",1273663,68,3150,ATIVO,PACOTE,10678.5,3.39
"MACARRÃO DE ARROZ",1273664,71,300,ATIVO,PACOTE,585,1.95
"ALIMENTO EM PÓ A BASE DE SOJA - ORIGINAL",1273671,78,200,ATIVO,LATA,3360,16.8
"GELEIA DIET - sabores diversos",1273674,63,175,ATIVO,UNIDADE,1706.25,9.75
"DOCE DE LEITE COM CHOCOLATE",1273695,18,1100,ATIVO,kg,7150,6.5
SAL,1273703,39,13200,ATIVO,kg,9504,0.72
"Farinha de aveia",1273708,21,1500,ATIVO,kg,10770,7.18
