acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
7020,2015,"Aplicacoes Diretas","Recursos Ordinários",18,1005231,4465067,"SEC. MUN. DE INFRAEST. E MOBILIDADE URBANA"," ",1016,541,
