descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aparelho telefone com fio",1283827,37,10,ATIVO,UNIDADE,469.5,46.95
"Aparelho telefone sem fio",1283828,38,10,ATIVO,UNIDADE,1004.7,100.47
"ARQUIVO MORTO GRANDE DE PAPELAO",1283829,39,1000,ATIVO,UNIDADE,1500,1.5
"Bobina termica 57 MM",1283830,40,500,ATIVO,UNIDADE,635,1.27
"Caneta esferográfica - cor azul",1283831,42,300,ATIVO,UNIDADE,225,0.75
"Caneta esferográfica - cor vermelha",1283833,43,150,ATIVO,UNIDADE,105,0.7
"CANETA MARCA TEXTO",1283856,44,200,ATIVO,UNIDADE,206,1.03
"Camera digital 16M pixel",1283857,41,5,ATIVO,UNIDADE,2206.6,441.32
"CLIPS 4/0 (500 GRAMAS)",1283858,46,50,ATIVO,UNIDADE,277,5.54
"Cx correspondência dupla",1283859,47,5,ATIVO,UNIDADE,110.35,22.07
"Cx correspondência tripla",1283860,48,5,ATIVO,UNIDADE,117.35,23.47
"Desumidificador de papel 500 folhas",1283861,49,10,ATIVO,UNIDADE,1267.6,126.76
"FILTRO DE LINHA",1283862,50,10,ATIVO,UNIDADE,187.8,18.78
"FITA EPSON FX 2190 ORIGINAL",1283863,51,50,ATIVO,UNIDADE,2817,56.34
"GRAMPEADOR GRANDE",1283864,52,20,ATIVO,UNIDADE,488.2,24.41
"GRAMPEADOR MEDIO",1283865,53,20,ATIVO,UNIDADE,122,6.1
"Grampo para grampeador 26/6 (500 gr)",1283866,54,30,ATIVO,UNIDADE,70.5,2.35
"Papel A4 de gramatura 75 gramas, cx c/ 10 resmas c/ 500 fls",1283867,55,40,ATIVO,CAIXA,4694.8,117.37
"Pilha AA 1,5 com quatro unidades",1283868,56,10,ATIVO,UNIDADE,54,5.4
"Pilha AA com quatro unidades",1283869,57,5,ATIVO,UNIDADE,16.45,3.29
"Pilha AAA com duas unidades",1283870,58,50,ATIVO,UNIDADE,136,2.72
"Pilha botão 12 volts",1283871,59,30,ATIVO,UNIDADE,59.1,1.97
"CLIPS 2/0 (500 GRAMAS)",1283872,45,50,ATIVO,UNIDADE,277,5.54
