descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ABRACADEIRA DE NYLON 4,8MMX380/ 400MM - BR/PT",0,2000,VENCEU," ",480,0.24
"ABRACADEIRA PRESSAO 16 X 19",0,25,VENCEU," ",20,0.8
"ACRILICO FOSCO EXTRAVINIL 18LTS",0,10,VENCEU," ",1260,126
"ADESIVO PARA TUBOS PVC RIGIDO 175G C/ PINCEL",0,8,VENCEU," ",56,7
"AGARRAS AROMATIZADO 5LT",0,7,VENCEU," ",245,35
"ANEL DE VEDACAO CERA PARA VASO C/ GUIA",0,12,VENCEU," ",60,5
"ARGAMASSA AC - 1 20KG",0,35,VENCEU," ",206.5,5.9
"ARGAMASSA AC - 2 20KG",0,75,VENCEU," ",900,12
"Assento Sanitário Almofadado Convencional",0,30,VENCEU," ",750,25
"BLOCO DE ESPUMA MULTIUSO",0,50,VENCEU," ",150,3
"Bocal P/ Lâmpada Fixo Plafon PVC Simples",0,50,VENCEU," ",125,2.5
"BORRACHA SILICONE 280G - BRANCO",0,50,VENCEU," ",600,12
"BORRACHA SILICONE 280G - PROF TRANSPARENTE",0,50,VENCEU," ",400,8
"BROCA DE VICEO 6MM",0,15,VENCEU," ",75,5
"BROCA DE VICEO 8MM",0,15,VENCEU," ",90,6
"BROXA RETANGULAR TUFADA PAGODA GRANDE 800/02",0,50,VENCEU," ",225,4.5
"CABO FLEXIVEL 1,5 (AZUL)",0,500,VENCEU," ",325,0.65
"CABO FLEXIVEL 1,5 (PRETO)",0,500,VENCEU," ",325,0.65
"CABO FLEXIVEL 1,5 (VERDE)",0,500,VENCEU," ",325,0.65
"CABO FLEXIVEL 2,5 (AZUL)",0,800,VENCEU," ",640,0.8
"CABO FLEXIVEL 2,5 (PRETO)",0,800,VENCEU," ",640,0.8
"CABO FLEXIVEL 2,5 (VERDE)",0,800,VENCEU," ",640,0.8
"CABO FLEXIVEL 4,0 (AZUL)",0,500,VENCEU," ",600,1.2
"CABO FLEXIVEL 4,0 (PRETO)",0,500,VENCEU," ",600,1.2
"CABO FLEXIVEL 6,0 (AZUL)",0,300,VENCEU," ",600,2
"CABO FLEXIVEL 6,0 (PRETO)",0,300,VENCEU," ",600,2
"CABO PP 2 X2,5MM - PADO",0,400,VENCEU," ",840,2.1
"CADEADO Nº 50MM - PADO",0,50,VENCEU," ",1125,22.5
"CAIXA DESCARGA SIMPLES",0,15,VENCEU," ",225,15
"CAL BRANCO PARA PINTURA 8 KG",0,100,VENCEU," ",650,6.5
"CIMENTO CP-IV 32 - 50 KG",0,65,VENCEU," ",1885,29
"CLORO 5 LTS.",0,30,VENCEU," ",435,14.5
"CUMEEIA NORMAL 5MM 15GRAUS 110 (S/ AMIANTO)",0,25,VENCEU," ",625,25
"DECA - VASO SANITARIO CONVENCIONAL IZY BRANCO",0,15,VENCEU," ",1050,70
"DOB INOX SIMPLES 3 75X47MM 301",0,100,VENCEU," ",505,5.05
"DUALE - 1 INT SIMPLES + TOMADA NBR 10A BEM BR 1662",0,50,VENCEU," ",350,7
"DUALE - 1 INT SIMPLES BEM BR 1602",0,100,VENCEU," ",450,4.5
"DUALE - TOMADA NBR 10A BEM. BRANCA 1642",0,100,VENCEU," ",600,6
