descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ABACAXI EM CALDA.",4299844,800,PERDEU,LAT,4560,5.7
ACHOCOLATADO,4299845,1100,PERDEU,KG,6589,5.99
"ACHOCOLATADO DIET",4299846,400,PERDEU,PCT,4332,10.83
"ACUCAR REFINADO",4299848,3000,PERDEU,KG,5940,1.98
"ADOÇANTE DIETÉTICO LÍQUIDO",4299849,400,PERDEU,UND,1192,2.98
"ALIMENTO EM PÓ A BASE DE SOJA ORIGINAL",4299850,800,VENCEU,LAT,14720,18.4
"AMIDO DE MILHO",4299851,3300,DESCLASSIFICADO,KG,14355,4.35
"ARROZ INTEGRAL",4299852,1200,PERDEU,KG,3060,2.55
"Azeite de Oliva",4299853,500,PERDEU,UND,4375,8.75
"BATATA PALHA.",4299855,560,PERDEU,PCT,1932,3.45
bife/alcatra,4299856,2300,PERDEU,KG,55154,23.98
"Biscoito tipo rosquinha de cocô e chocolate s/ gordura trans",4299857,2100,VENCEU,PCT,5124,2.44
"BISCOITO CREAM CRACKER INTEGRAL",4299858,1300,DESCLASSIFICADO,PCT,6240,4.8
"biscoito doce",4299859,2100,PERDEU,EMB,4620,2.2
"BISCOITO TIPO COOKIES SEM GLÚTEN - CACAU COM GOTAS DE CHOCOL",4299861,1000,PERDEU,PCT,7090,7.09
"BOLACHA ÁGUA E SAL",4299862,2100,VENCEU,EMB,4683,2.23
"CACAU EM PÓ",4299863,1000,VENCEU,PCT,20700,20.7
"CAFÉ -",4299864,1400,PERDEU,PCT,7924,5.66
"CALDO DE CARNE -",4299865,720,PERDEU,UNI,928.8,1.29
"CALDO DE GALINHA",4299866,720,PERDEU,EMB,756,1.05
"CANELA EM PÓ.",4299867,300,PERDEU,PT,567,1.89
"CARNE - PALETA GROSSA",4299868,3000,PERDEU,KG,36600,12.2
"CARNE BOVINA",4299869,2800,PERDEU,KG,47460,16.95
"Carne Bovina Musculo Moida",4299870,2200,PERDEU,KG,24420,11.1
"Cereal de Milho Natural Açúcarado",4299871,1200,VENCEU,KG,13680,11.4
"COCO RALADO",4299873,770,PERDEU,UND,1455.3,1.89
COLORAU,4299874,200,PERDEU,KG,1100,5.5
"COOKIE DE AMENDOIM SEM GLÚTEN",4299875,1000,PERDEU,PCT,7350,7.35
"COXA E SOBRE COXA DE FRANGO",4299876,4000,PERDEU,KG,19120,4.78
"CREME DE LEITE.",4299877,780,INABILITADO,UND,2020.2,2.59
"DOCE DE BANANA",4299878,430,VENCEU,PT,1023.4,2.38
"DOCE DE GOIABA",4299879,430,PERDEU,PT,1044.9,2.43
"Doce de Leite",4299880,800,DESCLASSIFICADO,POT,3120,3.9
"ERVILHA EM CONSERVA.",4299881,430,VENCEU,UNI,597.7,1.39
"EXTRATO DE TOMATE",4299882,1370,PERDEU,KG,1945.4,1.42
"Farinha de aveia",4299883,500,PERDEU,KG,3975,7.95
"Farinha de Cereais",4299884,800,VENCEU,PCT,12400,15.5
"Farinha de mandioca",4299885,1000,VENCEU,KG,1800,1.8
"FARINHA DE MILHO",4299886,700,PERDEU,KG,1183,1.69
"FARINHA DE TRIGO",4299887,3600,PERDEU,KG,6588,1.83
"FARINHA TRIGO INTEGRAL",4299889,600,PERDEU,KG,2094,3.49
"Fermento Biológico.",4299890,200,PERDEU,UND,3580,17.9
"FERMENTO EM PO",4299891,1000,DESCLASSIFICADO,KG,5100,5.1
"Fígado Bovino",4299892,300,PERDEU,KG,3246,10.82
"filé de peixe",4299893,2400,PERDEU,KG,32640,13.6
"FUBÁ DE MILHO",4299894,800,PERDEU,KG,1056,1.32
"GELATINA -",4299895,1200,VENCEU,UNI,888,0.74
"GELATINA DIET",4299896,490,VENCEU,UNI,823.2,1.68
LEITE,4299898,11400,PERDEU,LT,23940,2.1
"LEITE CONDENSADO",4299899,700,VENCEU,UND,1624,2.32
"LEITE DE SOJA",4299900,400,PERDEU,LIT,2112,5.28
"LEITE DESNATADO",4299901,1000,PERDEU,LIT,2270,2.27
"LEITE SEMIDESNATADO ZERO LACTOSE",4299902,1000,PERDEU,LIT,4150,4.15
"LINGUIÇA SUÍNA",4299903,2000,PERDEU,KG,15200,7.6
LOURO,4299904,400,PERDEU,UNI,712,1.78
MACARRÃO,4299905,2200,PERDEU,PCT,6710,3.05
"MACARRÃO INTEGRAL",4299906,800,PERDEU,PCT,1696,2.12
"MACARRÃO LETRINHAS",4299907,800,PERDEU,KG,3184,3.98
MAIONESE,4299909,560,PERDEU,UNI,1360.8,2.43
MARGARINA,4299910,610,VENCEU,PCT,3355,5.5
"MILHO CANJICA",4299911,700,VENCEU,UNI,896,1.28
"MILHO VERDE",4299912,2000,PERDEU,UND,3160,1.58
"MOELA DE FRANGO",4299914,3000,PERDEU,KG,15600,5.2
"OLEO DE SOJA",4299915,4700,PERDEU,UND,14711,3.13
"OREGANO DESIDRATADO",4299916,550,VENCEU,UNI,1699.5,3.09
"Pão para cachorro quente",4299917,53000,PERDEU,UNI,18020,0.34
"PÃO SEM GLÚTEN",4299918,400,PERDEU,PCT,3980,9.95
"PÃO TIPO FRANCÊS",4299919,20000,PERDEU,UNI,10000,0.5
"PATINHO CORTADO EM POSTA 80G",4299920,2000,PERDEU,KG,33600,16.8
"PEITO DE FRANGO SEM OSSO",4299921,2900,PERDEU,KG,22910,7.9
"PÊSSEGO EM CALDA.",4299922,700,PERDEU,LAT,3633,5.19
"Po para Pudim",4299923,2100,VENCEU,KG,9387,4.47
"PRESUNTO FATIADO",4299924,1100,PERDEU,KG,15950,14.5
"PTS PROTEÍNA TEXTURIZADA DE SOJA GRANULADA",4299925,800,VENCEU,KG,26320,32.9
"QUEIJO PRATO",4299927,1100,PERDEU,KG,21010,19.1
Refrigerante,4299928,10000,VENCEU,LT,32700,3.27
"REFRIGERANTE DIET",4299929,1000,CANCELADO,UNI,3990,3.99
"sal refinado iodado",4299930,500,VENCEU,KG,495,0.99
