descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FAROL PRINCIPAL H4 LE",1278961,3555,1,ATIVO,UNIDADE,683,683
"FAROL PRINCIPAL H4 LD",1278962,3554,1,ATIVO,UNIDADE,683,683
"FAROL AUXILIAR",1278963,3553,1,ATIVO,UNIDADE,382,382
"EXTINTOR P1 4 POLEGADAS (0,9KG) BARRIGUDO",1278964,3552,1,ATIVO,UNIDADE,120,120
"ESTATOR P/ALTERNADOR  14V 105A",1278965,3551,1,ATIVO,UNIDADE,368,368
CORREIA,1278966,3550,1,ATIVO,UNIDADE,67,67
"CONJUNTO RETIFICADOR.",1278967,3549,1,ATIVO,UNIDADE,155,155
"CHAVE SETA S/LIMP.TRASEIRO",1278968,3545,1,ATIVO,UNIDADE,477,477
"CIRCUITO DA LANTERNA TRASEIRA",1278969,3547,1,ATIVO,UNIDADE,87,87
"CHICOTE FAROL",1278970,3546,1,ATIVO,UNIDADE,83,83
"CHAVE MAGNETICA PARTIDA",1278971,3544,1,ATIVO,UNIDADE,244,244
"BUZINA UNIVERSAL",1278972,3543,1,ATIVO,UNIDADE,88,88
"BRACO DO LIMPADOR LE/LD",1278973,3542,1,ATIVO,UNIDADE,86,86
"BOBINA DE CAMPO PARTIDA",1278974,3541,1,ATIVO,UNIDADE,186,186
"GARFO DA PARTIDA",1278975,3556,1,ATIVO,UNIDADE,65,65
"COMUTADOR DE IGNICAOC/TRAVA",1278976,3548,1,ATIVO,UNIDADE,357,357
"IMPULSOR DE PARTIDA 9 DENTES",1278977,3557,1,ATIVO,UNIDADE,220,220
"LAMPADA  H3 12V   55W-IODO",1278978,3275,2,ATIVO,UNIDADE,102,51
"INTERRUPTOR LUZ DE FREIO",1278979,3559,1,ATIVO,UNIDADE,48,48
"INTERRUPTOR PRESSAO DO OLEO",1278980,3560,1,ATIVO,UNIDADE,30,30
"KIT BUCHAS MOTOR DE PARTIDA",1278981,3561,1,ATIVO,UNIDADE,59,59
"LAMPADA 1 POLO GRANDE 12V",1278982,3562,1,ATIVO,UNIDADE,7,7
"LAMPADA  H3 12V   55W-IODO",1278983,3563,2,ATIVO,UNIDADE,102,51
"LAMPADA 1 POLO GRANDE 12V 21W AMBAR",1278984,3564,2,ATIVO,UNIDADE,42,21
"LAMPADA 1 POLO PEQUENA 12V 10W",1278985,3565,2,ATIVO,UNIDADE,14,7
"LAMPADA 2 POLOS PINO DESENCONTRADO 12V",1278986,3566,2,ATIVO,UNIDADE,14,7
"LAMPADA H4 12V   55W-IODO",1278987,3567,2,ATIVO,UNIDADE,102,51
"LANTERNA PISCA DIANTEIRA",1278988,3568,1,ATIVO,UNIDADE,118,118
"LANTERNA TRASEIRA COMPLETA",1278989,3569,1,ATIVO,UNIDADE,368,368
"MANCAL DA PARTIDA DIANTEIRO",1278990,3570,1,ATIVO,UNIDADE,127,127
"MANCAL DO ALTERNADOR DIANTEIRO",1278991,3571,1,ATIVO,UNIDADE,94,94
"MANCAL DO ALTERNADOR TRASEIRO",1278992,3572,1,ATIVO,UNIDADE,126,126
"MANIVELA DO LIMPADOR",1278993,3573,1,ATIVO,UNIDADE,48,48
"MAQ.VIDRO ELETRICO DUCATO LD/LE",1278994,3574,1,ATIVO,UNIDADE,167,167
"BATERIA 60AH",1278995,3540,1,ATIVO,UNIDADE,324,324
"INDUZIDO DA PARTIDA",1278996,3558,1,ATIVO,UNIDADE,337,337
"BARRA DO LIMPADOR LE/LD",1278997,3539,1,ATIVO,UNIDADE,38,38
"INTERRUPTOR LUZ DE FREIO",1278998,3502,1,ATIVO,UNIDADE,48,48
"ALTERNADOR    14V  60A   KC",1278999,3537,1,ATIVO,UNIDADE,1564,1564
"INDUZIDO DA PARTIDA",1279000,3501,1,ATIVO,UNIDADE,338,338
"MOTOR DE PARTIDA  12V 0,9K W",1279001,3575,1,ATIVO,UNIDADE,1235,1235
"INTERRUPTOR PRESSAO DO OLEO",1279002,3503,1,ATIVO,UNIDADE,30,30
"KIT BUCHAS MOTOR DE PARTIDA",1279003,3504,1,ATIVO,UNIDADE,59,59
"LAMPADA  H3 12V   55W-IODO",1279004,3505,2,ATIVO,UNIDADE,102,51
"LAMPADA 1 POLO GRANDE 12V 21W AMBAR",1279005,3506,2,ATIVO,UNIDADE,42,21
