descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Autoclave elétrica",4427181,1,INABILITADO,UN,4201.2,4201.2
"Amalgamador capsular digital",4427186,1,DESCLASSIFICADO,UN,685.94,685.94
"Mocho giratório",4427188,1,PERDEU,UN,411.75,411.75
"Aparelho ultra-som (profilaxia)",4427189,1,PERDEU,UN,1348.65,1348.65
"Afastador labial",4427194,4,INABILITADO,UN,36.2,9.05
"Alavanca Direita tipo SELDIN",4427195,10,INABILITADO,UN,114.8,11.48
"Alavanca Esquerda tipo Seldin",4427196,10,INABILITADO,UN,114.8,11.48
"Alavanca Reta.",4427197,10,INABILITADO,UN,114.8,11.48
"ALAVANCA INFANTIL TIPO SELDIN",4427198,3,INABILITADO,JGO,103.29,34.43
ALVEOLOTOMO,4427199,3,DESCLASSIFICADO,UNI,121.5,40.5
"Aplicador de Dycal- angulado",4427200,10,INABILITADO,UN,33.5,3.35
"Bandeja pequena",4427201,10,DESCLASSIFICADO,UN,310.5,31.05
"BRUNIDOR OVO DE POMBO DUPLO",4427202,8,INABILITADO,UNI,26.8,3.35
"Cabo para bisturi em aço inox, nº3",4427203,3,INABILITADO,UN,13.98,4.66
"Calcador para amalgama grande",4427204,5,INABILITADO,UN,16.75,3.35
"Calcador para amalgama Médio",4427205,5,INABILITADO,UNI,16.75,3.35
"Calcador para amalgama pequeno",4427206,5,INABILITADO,UN,16.75,3.35
"Cureta de Lucas",4427207,3,INABILITADO,UN,14.58,4.86
"CURETA GRACEY 5-6 - EM AÇO INOX",4427208,10,INABILITADO,UN,48.6,4.86
"CURETA GRACEY 7-8 - EM AÇO INOX",4427209,10,INABILITADO,UNI,48.6,4.86
"CURETA GRACEY 11-12 - EM AÇO INOX",4427210,10,INABILITADO,UNI,48.6,4.86
"CURETA GRACEY 13-14 - EM AÇO INOX",4427211,10,INABILITADO,UNI,48.6,4.86
"Cureta para dentina nº 17",4427212,20,INABILITADO,UN,97.2,4.86
"Cureta universal 17/18",4427213,20,INABILITADO,UNI,97.2,4.86
"Descolador cirurgico Molt Nº 09",4427214,5,INABILITADO,UNI,40.5,8.1
"Escova de aco para limpar brocas",4427215,2,INABILITADO,UNI,8.32,4.16
"ESCULPIDOR HOLLEMBACK",4427216,8,INABILITADO,UN,26.8,3.35
"Espatula dupla para inserção",4427217,10,INABILITADO,UN,45.9,4.59
"Espátula para manipulação de cimento nº72",4427218,5,INABILITADO,UN,22.95,4.59
"Espelho clinico plano nº5",4427219,20,INABILITADO,UN,51.8,2.59
"ESPELHO CLÍNICO INFANTIL",4427220,10,INABILITADO,UNI,25.9,2.59
"FORCEPS Nº150",4427221,6,INABILITADO,UNI,222.12,37.02
"FORCEPS Nº151",4427222,6,INABILITADO,UNI,222.12,37.02
"Fórceps nº69",4427223,6,INABILITADO,UN,222.12,37.02
"Fórceps nº16",4427224,6,INABILITADO,UN,222.12,37.02
"Fórceps nº17",4427225,6,INABILITADO,UN,222.12,37.02
"Fórceps nº18 L",4427226,6,INABILITADO,UN,222.12,37.02
"Fórceps nº1",4427227,6,INABILITADO,UN,222.12,37.02
"Fórceps nº62",4427228,6,INABILITADO,UN,222.12,37.02
"Fórceps nº68",4427229,6,INABILITADO,UN,222.12,37.02
"FÓRCEPS Nº1 INFANTIL",4427230,6,INABILITADO,UNI,222.12,37.02
"Fórceps nº18 infantil D",4427231,6,INABILITADO,UN,222.12,37.02
"Fórceps nº21 infantil",4427232,6,INABILITADO,UN,222.12,37.02
"Lima para osso, uso odontológico",4427233,4,INABILITADO,UN,75.6,18.9
"PINÇA CLINICA ODONTOLOGICA",4427234,20,INABILITADO,UNI,94.6,4.73
"Porta agulha Mayo Hegar",4427235,6,INABILITADO,UN,93.18,15.53
"Porta-amálgama de plástico.",4427236,4,INABILITADO,UN,34.12,8.53
"Porta-matriz tipo Ivory",4427237,6,INABILITADO,UN,89.1,14.85
"Pote dappen de vidro.",4427238,6,INABILITADO,UN,10.5,1.75
"Seringa Carpule",4427239,20,INABILITADO,UNI,418.6,20.93
"Sindesmótomo tipo espátula",4427240,8,INABILITADO,UN,36.72,4.59
"TESOURA CIRURGICA",4427241,8,INABILITADO,UN,121.52,15.19
"Tesoura Íris FF",4427242,8,INABILITADO,UN,89.12,11.14
"Porta  resíduos",4427243,6,INABILITADO,UN,197.34,32.89
"Sonda Exploradora Odontológica",4427244,20,INABILITADO,UN,67,3.35
