descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Suporte para Braçadeira",4427169,3,VENCEU,UNI,270,90
"Balança antropométrica mecânica  adulto",4427170,1,DESCLASSIFICADO,UN,720,720
"Balança eletrônica infantil",4427171,1,DESCLASSIFICADO,UN,700,700
"Biombo triplo",4427172,2,INABILITADO,UN,520,260
"Mesa Antropométrica com colchonete",4427174,1,PERDEU,UN,577,577
"Aparelho para Inalação",4427175,1,DESCLASSIFICADO,UN,1600,1600
"Escadinha hospitalar",4427176,8,VENCEU,UN,1512,189
"Foco clínico (LED)",4427177,1,VENCEU,UN,419,419
"MESA GINECOLOGICA",4427179,1,VENCEU,UN,570,570
"Mesa para exame clínico",4427180,6,INABILITADO,UNI,1740,290
"Autoclave elétrica",4427181,1,PERDEU,UN,4799,4799
"MESA AUXILIAR",4427182,3,VENCEU,UN,1026,342
NEGATOSCOPIO,4427183,2,DESCLASSIFICADO,UNI,480,240
OTOSCOPIO,4427184,2,INABILITADO,UN,640,320
"Suporte de soro",4427185,2,DESCLASSIFICADO,UN,460,230
"Amalgamador capsular digital",4427186,1,VENCEU,UN,510,510
"Mesa auxiliar odontológica p/ Instrumental.",4427187,1,INABILITADO,UN,500,500
"Mocho giratório",4427188,1,DESCLASSIFICADO,UN,490,490
"Aparelho ultra-som (profilaxia)",4427189,1,INABILITADO,UN,1600,1600
"Conjunto de Oxigênio Portátil",4427190,1,VENCEU,UN,1094,1094
"Carro de curativos",4427191,1,PERDEU,UN,419,419
"Seladora térmica",4427192,1,VENCEU,UN,549,549
"Detector cardíaco fetal portátil digital.",4427193,1,VENCEU,UN,648.99,648.99
