descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Tesoura de ponta arredondada",1278929,56,9000,ATIVO,UNIDADE,17910,1.99
"Pistola grande 40 ww",1278931,54,90,ATIVO,UNIDADE,898.2,9.98
"Pincel chato - numero 8",1278932,53,2000,ATIVO,UNIDADE,2700,1.35
"Pincel chato - numero 6",1278933,52,2000,ATIVO,UNIDADE,2540,1.27
"Pincel chato - numero 4",1278934,51,2000,ATIVO,UNIDADE,2520,1.26
"PINCEL PARA QUADRO BRANCO",1278935,50,1000,ATIVO,UNIDADE,1340,1.34
"Perfurador de papel para 20 folhas",1278938,47,90,ATIVO,UNIDADE,839.7,9.33
Percejevo,1278939,46,150,ATIVO,CAIXA,183,1.22
"PAPEL DUPLEX",1278942,43,14000,ATIVO,UNIDADE,7700,0.55
"Grampo para grampeador em aço galvanizado 26/6",1278950,30,1000,ATIVO,CAIXA,2450,2.45
"MARCADOR PARA QUADRO BRANCO",1278957,37,400,ATIVO,UNIDADE,516,1.29
"Papel Almaço;",1278959,39,100,ATIVO,RESMA,1948,19.48
